,Author Keyword,eID,Abbreviation,Code,Text
7944,NaN,2-s2.0-33845549449,BIOC,1303,Biochemistry
7945,NaN,2-s2.0-38549180365,BIOC,1312,Molecular Biology
7946,NaN,2-s2.0-33750363731,MATH,2605,Computational Mathematics
7947,NaN,2-s2.0-33845269584,MATH,2613,Statistics and Probability
7948,NaN,2-s2.0-33749390274,BIOC,1303,Biochemistry
7949,NaN,2-s2.0-33748987884,BIOC,1304,Biophysics
7950,NaN,2-s2.0-33845224814,CHEM,1600,Chemistry (all)
7951,NaN,2-s2.0-33746756645,BIOC,1311,Genetics
7952,NaN,2-s2.0-33746038922,MEDI,2700,Medicine (all)
7953,NaN,2-s2.0-33749849770,BIOC,1311,Genetics
7954,NaN,2-s2.0-33845269806,BIOC,1311,Genetics
7955,NaN,2-s2.0-33746210785,BIOC,1311,Genetics
7956,NaN,2-s2.0-33845262067,ENVI,2304,Environmental Chemistry
7957,NaN,2-s2.0-33746429555,AGRI,1104,Aquatic Science
7958,NaN,2-s2.0-84941189836,BIOC,1303,Biochemistry
7959,NaN,2-s2.0-33745829066,BIOC,1312,Molecular Biology
7960,NaN,2-s2.0-33845928772,CHEM,1600,Chemistry (all)
7961,NaN,2-s2.0-33751011040,COMP,1703,Computational Theory and Mathematics
7962,NaN,2-s2.0-33746069309,COMP,1706,Computer Science Applications
7963,NaN,2-s2.0-33845231944,COMP,1710,Information Systems
7964,NaN,2-s2.0-33746373848,BUSI,1404,Management Information Systems
7965,NaN,2-s2.0-33746211140,BUSI,1405,Management of Technology and Innovation
7966,NaN,2-s2.0-33746648221,COMP,1708,Hardware and Architecture
7967,NaN,2-s2.0-33746601135,COMP,1710,Information Systems
7968,NaN,2-s2.0-33747006192,COMP,1712,Software
7969,NaN,2-s2.0-43949104805,MEDI,2748,Urology
7970,NaN,2-s2.0-33746442903,IMMU,2403,Immunology
7971,NaN,2-s2.0-33749627687,BIOC,1306,Cancer Research
7972,NaN,2-s2.0-33746087981,MEDI,2730,Oncology
7973,NaN,2-s2.0-33746689131,AGRI,1108,Horticulture
7974,NaN,2-s2.0-33749597950,AGRI,1110,Plant Science
7975,NaN,2-s2.0-33845259860,BIOC,1303,Biochemistry
7976,NaN,2-s2.0-33750083580,BIOC,1311,Genetics
7977,NaN,2-s2.0-33746238070,BIOC,1310,Endocrinology
7978,NaN,2-s2.0-33845245163,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
7979,NaN,2-s2.0-33644770445,MEDI,2700,Medicine (all)
7980,NaN,2-s2.0-33746716227,BIOC,1315,Structural Biology
7981,NaN,2-s2.0-33746670582,MATH,2604,Applied Mathematics
7982,NaN,2-s2.0-33746731063,BIOC,1303,Biochemistry
7983,NaN,2-s2.0-33749651148,IMMU,2406,Virology
7984,NaN,2-s2.0-33845260069,MEDI,2700,Medicine (all)
7985,NaN,2-s2.0-33845521706,BIOC,1315,Structural Biology
7986,NaN,2-s2.0-33845454613,MATH,2604,Applied Mathematics
7987,NaN,2-s2.0-33750298293,MEDI,2700,Medicine (all)
7988,NaN,2-s2.0-33746730475,BIOC,1315,Structural Biology
7989,NaN,2-s2.0-33746059383,MATH,2604,Applied Mathematics
7990,NaN,2-s2.0-33749377728,MEDI,2700,Medicine (all)
7991,NaN,2-s2.0-33746755942,MEDI,2700,Medicine (all)
7992,NaN,2-s2.0-33750045455,BIOC,1315,Structural Biology
7993,NaN,2-s2.0-33750227652,MATH,2604,Applied Mathematics
7994,NaN,2-s2.0-33746104114,CHEM,1607,Spectroscopy
7995,NaN,2-s2.0-33750050573,PHYS,3107,"Atomic and Molecular Physics, and Optics"
7996,NaN,2-s2.0-33746765028,CHEM,1607,Spectroscopy
7997,NaN,2-s2.0-33750273340,PHYS,3107,"Atomic and Molecular Physics, and Optics"
7998,NaN,2-s2.0-33845524286,MEDI,2700,Medicine (all)
7999,NaN,2-s2.0-33746239252,BIOC,1315,Structural Biology
8000,NaN,2-s2.0-33746787771,MATH,2604,Applied Mathematics
8001,NaN,2-s2.0-33749561865,MEDI,2700,Medicine (all)
8002,NaN,2-s2.0-33749035743,BIOC,1315,Structural Biology
8003,NaN,2-s2.0-33750051629,MATH,2604,Applied Mathematics
8004,NaN,2-s2.0-33750373848,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
8005,NaN,2-s2.0-33750378350,BIOC,1311,Genetics
8006,NaN,2-s2.0-85006167821,BIOC,1307,Cell Biology
8007,NaN,2-s2.0-33750085004,MEDI,2700,Medicine (all)
8008,"['Allergen databases', 'Allergenicity prediction', 'Allergic cross-reactivity']",2-s2.0-33646068775,BIOC,1315,Structural Biology
8009,"['Brain Proteome Project', 'Human Proteome Organisation', 'Pilot Study', 'ProteinScape', 'Workshop']",2-s2.0-31344434535,MATH,2604,Applied Mathematics
8010,NaN,2-s2.0-31744447945,MEDI,2700,Medicine (all)
8011,NaN,2-s2.0-84990954592,BIOC,1315,Structural Biology
8012,NaN,2-s2.0-33746731060,MATH,2604,Applied Mathematics
8013,NaN,2-s2.0-33744486342,MEDI,2700,Medicine (all)
8014,NaN,2-s2.0-31744435973,BIOC,1315,Structural Biology
8015,NaN,2-s2.0-84990996900,MATH,2604,Applied Mathematics
8016,"['Detection', 'DNA microarrays', 'Food-borne pathogens']",2-s2.0-33645754929,MEDI,2700,Medicine (all)
8017,NaN,2-s2.0-33746099675,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
8018,NaN,2-s2.0-84915793295,BIOC,1305,Biotechnology
8019,NaN,2-s2.0-84990935046,IMMU,2402,Applied Microbiology and Biotechnology
8020,"['Biomarker', 'Early diagnosis', 'Prostate cancer', 'Protein chip', 'Serum']",2-s2.0-30444445672,MEDI,2739,"Public Health, Environmental and Occupational Health"
8021,NaN,2-s2.0-33750002270,MEDI,2700,Medicine (all)
8022,NaN,2-s2.0-29444440526,BIOC,1315,Structural Biology
8023,NaN,2-s2.0-33749995771,MATH,2604,Applied Mathematics
8024,NaN,2-s2.0-33745898822,MEDI,2700,Medicine (all)
8025,NaN,2-s2.0-33746408180,BIOC,1315,Structural Biology
8026,NaN,2-s2.0-33845244779,MATH,2604,Applied Mathematics
8027,NaN,2-s2.0-33746654139,BIOC,1312,Molecular Biology
8028,NaN,2-s2.0-84941165839,BIOC,1306,Cancer Research
8029,NaN,2-s2.0-33746628484,BIOC,1311,Genetics
8030,NaN,2-s2.0-33746645146,BIOC,1312,Molecular Biology
8031,NaN,2-s2.0-33746710954,BIOC,1306,Cancer Research
8032,NaN,2-s2.0-33750702574,BIOC,1311,Genetics
8033,"['Capsid protein', 'Coronavirus', 'Domain arrangement', 'Intrinsically disordered protein', 'NMR', 'Oligomerization', 'SARS']",2-s2.0-31544478849,MEDI,2700,Medicine (all)
8034,NaN,2-s2.0-33746620004,BIOC,1315,Structural Biology
8035,NaN,2-s2.0-33750044104,MATH,2604,Applied Mathematics
8036,NaN,2-s2.0-27744567309,BIOC,1315,Structural Biology
8037,NaN,2-s2.0-31644435820,BIOC,1303,Biochemistry
8038,NaN,2-s2.0-33749559689,BIOC,1312,Molecular Biology
8039,NaN,2-s2.0-33746725930,COMP,1706,Computer Science Applications
8040,"['Bioinformatics', 'Protein classification', 'Sequence-based representation']",2-s2.0-84915781570,MATH,2604,Applied Mathematics
8041,NaN,2-s2.0-31644444476,MULT,1000,Multidisciplinary
8042,"['Carbohydrate', 'Glycobioinformatics', 'Glycobiology', 'Glycomics', 'Protein-carbohydrate interactions']",2-s2.0-33646853740,MEDI,2700,Medicine (all)
8043,"['β-interferon', 'Down-regulated', 'Suppression subtractive hybridization (SSH)']",2-s2.0-33645072439,BIOC,1315,Structural Biology
8044,NaN,2-s2.0-84990935227,MATH,2604,Applied Mathematics
8045,"['Classification', 'Diversity', 'Ensemble', 'Genetic programming']",2-s2.0-30344458742,BIOC,1311,Genetics
8046,"['Coimmunoprecipitation', 'Cytochrome C oxidase III', 'Hepatitis B virus', 'X gene', 'Yeast two-hybrid system']",2-s2.0-33645895575,MULT,1000,Multidisciplinary
8047,"['Algorithm', 'Genotyping', 'HIV-1', 'Interpretation', 'Phenotyping', 'Resistance', 'Therapy']",2-s2.0-33646769915,BIOC,1309,Developmental Biology
8048,NaN,2-s2.0-84915735452,BIOC,1307,Cell Biology
8049,NaN,2-s2.0-30344482555,MEDI,2700,Medicine (all)
8050,NaN,2-s2.0-33745906943,BIOC,1315,Structural Biology
8051,NaN,2-s2.0-29644440605,MATH,2604,Applied Mathematics
8052,"['Bioinformatics', 'Catechol oxidase', 'Hemocyanin', 'Metalloenzyme', 'Polyphenol oxidase']",2-s2.0-29344448672,MEDI,2700,Medicine (all)
8053,NaN,2-s2.0-33745927854,BIOC,1315,Structural Biology
8054,NaN,2-s2.0-27644592538,MATH,2604,Applied Mathematics
8055,NaN,2-s2.0-33749056769,BIOC,1303,Biochemistry
8056,"['Atherosclerosis', 'Gene regulation', 'Platelet-derived growth factor', 'Vascular smooth muscle cells']",2-s2.0-29944437231,BIOC,1311,Genetics
8057,NaN,2-s2.0-33750358791,BIOC,1312,Molecular Biology
8058,"['Arabidopsis', 'Cell wall proteome', 'Multidimensional protein identification technology']",2-s2.0-31344473515,BIOC,1303,Biochemistry
8059,NaN,2-s2.0-33750742235,BIOC,1308,Clinical Biochemistry
8060,NaN,2-s2.0-33746080031,COMP,1706,Computer Science Applications
8061,NaN,2-s2.0-30744450499,COMP,1703,Computational Theory and Mathematics
8062,"['2-DE', 'Expressed proteome analysis', 'Human hepatocellular carcinoma', 'Liquid chromatography']",2-s2.0-32144434230,BIOC,1311,Genetics
8063,"['Bioinformatics', 'Comparative genomics', 'Comparative proteomics', 'Hedgehog', 'Integrome network', 'WNT']",2-s2.0-33644878320,BIOC,1303,Biochemistry
8064,NaN,2-s2.0-32244449499,BIOC,1312,Molecular Biology
8065,NaN,2-s2.0-29644437768,BIOC,1303,Biochemistry
8066,"['Deafness', 'Genetics', 'Genomics', 'Hearing loss', 'Inherited', 'Mutation', 'Otoancorin', 'Palestinian', 'Pendrin', 'TMPRSS3']",2-s2.0-32044470443,BIOC,1304,Biophysics
8067,NaN,2-s2.0-33644818992,BIOC,1312,Molecular Biology
8068,NaN,2-s2.0-33646138744,BIOC,1306,Cancer Research
8069,"['Clinical diagnosis', 'Gene expression', 'Microarray', 'Quantitative RT-PCR', 'Standardization']",2-s2.0-28544431839,MEDI,2730,Oncology
8070,"['Bioinformatics', 'Decision tree', 'Microarray database', 'Schema mining', 'Semi-structured data', 'Structural similarity']",2-s2.0-33845431634,CHEM,1602,Analytical Chemistry
8071,"['Antibiotics', 'Antimicrobial resistance', 'E. coli K-12', 'Outer membrane proteins']",2-s2.0-32144435450,MULT,1000,Multidisciplinary
8072,NaN,2-s2.0-30544432231,MEDI,2700,Medicine (all)
8073,"['Combinatorial chemistry', 'Drug purification', 'Immobilisation techniques', 'Peptides', 'Review', 'Selective binding capacity']",2-s2.0-33644856402,BIOC,1303,Biochemistry
8074,"['Ease of use', 'Mobile e-health care', 'Mobile medical information system', 'Physicians in military service', 'Usefulness']",2-s2.0-84925840918,MEDI,2700,Medicine (all)
8075,"['Genome annotations', 'Genome browsers', 'Genome databases']",2-s2.0-32044449197,BIOC,1315,Structural Biology
8076,"['Developing countries', 'Ethical guidelines', 'Informed consent', 'Nontherapeutic']",2-s2.0-29644432124,MATH,2604,Applied Mathematics
8077,NaN,2-s2.0-30744470098,IMMU,2403,Immunology
8078,NaN,2-s2.0-33744469581,BIOC,1308,Clinical Biochemistry
8079,"['Evolution', 'Gene family', 'Oryza sativa L. japonica', 'Serine carboxypeptidase']",2-s2.0-29544446817,COMP,1706,Computer Science Applications
8080,NaN,2-s2.0-33746611151,COMP,1703,Computational Theory and Mathematics
8081,NaN,2-s2.0-40349111474,BIOC,1308,Clinical Biochemistry
8082,"['Bioinformatics', 'Complex Systems', 'Flow management', 'Modelling', 'Multiagent Systems (MAS)', 'Parasitology']",2-s2.0-84898666378,COMP,1706,Computer Science Applications
8083,"['eHealth', 'Health consumers', 'Usability']",2-s2.0-84925871483,COMP,1703,Computational Theory and Mathematics
8084,"['Base composition', 'RNA secondary structure', 'Selection', 'Self-organization']",2-s2.0-29844452150,MEDI,2700,Medicine (all)
8085,"['α-chain', 'Apohemoglobin', 'CNProtohemin', 'sequence alignment', 'Soret spectra']",2-s2.0-33744498901,BIOC,1315,Structural Biology
8086,"['Bioinformatics', 'Clustering', 'Micro-array data']",2-s2.0-33746756603,MATH,2604,Applied Mathematics
8087,NaN,2-s2.0-84946221164,MEDI,2700,Medicine (all)
8088,"['Amphibian', 'Cloning', 'Mass spectrometry', 'Peptide', 'Venom']",2-s2.0-30344476703,BIOC,1315,Structural Biology
8089,"['Corynebacterium efficiens', 'Corynebacterium glutamicum', 'Fimbrial proteins', 'Proteome map', 'Two-dimensional gel electrophoresis']",2-s2.0-31344438726,MATH,2604,Applied Mathematics
8090,NaN,2-s2.0-33746259607,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
8091,"['Agent Architecture', 'Intelligent Robot', 'Middleware', 'System Integration']",2-s2.0-33746790292,BIOC,1311,Genetics
8092,NaN,2-s2.0-33750723118,COMP,1706,Computer Science Applications
8093,"['Centrality measures', 'Complex networks', 'Essential proteins', 'Protein-protein interactions', 'Spectral graph theory']",2-s2.0-31344478575,BIOC,1312,Molecular Biology
8094,"['Bio-informatics', 'Data Mining & Knowledge Discovery', 'Machine Learning']",2-s2.0-33746210686,BIOC,1311,Genetics
8095,NaN,2-s2.0-33746628959,BIOC,1306,Cancer Research
8096,"['Bioinformatics', 'Information theory', 'Plant promoters', 'Position weight matrix', 'Promoter prediction', 'Sequence dependent properties']",2-s2.0-29244442328,MEDI,2700,Medicine (all)
8097,"['Array comparative genomic hybridisation (array CGH)', 'FDA', 'Gene expression', 'Genotyping', 'In vitro diagnostics', 'Microarray']",2-s2.0-32044473748,BIOC,1315,Structural Biology
8098,"['Asynchronous interface', 'Bioinformatics', 'Multiprocessor', 'Scalable']",2-s2.0-26444530620,MATH,2604,Applied Mathematics
8099,NaN,2-s2.0-33746076749,MEDI,2700,Medicine (all)
8100,NaN,2-s2.0-29344466239,BIOC,1315,Structural Biology
8101,"['Bioinformatics', 'Classification learning', 'Gene selection', 'Rough sets']",2-s2.0-33746734869,MATH,2604,Applied Mathematics
8102,"['Metalloprotease', 'Metalloproteins', 'Zinc', 'Zinc finger']",2-s2.0-30744471169,NEUR,2800,Neuroscience (all)
8103,NaN,2-s2.0-33645079390,CENG,1503,Catalysis
8104,"['Active site detection', 'Biomolecular recognition', 'Computer-aided design', 'Flexibility', 'Protein-ligand docking', 'Protein-protein docking']",2-s2.0-40249093606,CHEM,1600,Chemistry (all)
8105,NaN,2-s2.0-33645992762,BIOC,1303,Biochemistry
8106,"['2D NOESY Proton NMR spectra', 'Blind source separation', 'Generalized eigenvalue decomposition', 'Independent component analysis', 'Matrix pencil']",2-s2.0-29444445090,CENG,1505,Colloid and Surface Chemistry
8107,"['Clinical research incentives', 'Physician-scientist training', 'Translational research']",2-s2.0-33745677767,MEDI,2700,Medicine (all)
8108,"['Bioinformatics', 'LIM domain', 'Liver', 'Oncogenomics']",2-s2.0-33644875216,BIOC,1315,Structural Biology
8109,"['Cell adhesion molecules', 'Central nervous system', 'Exon-intron junctions', 'Genomic structure', 'IGSF4', 'Immunoglobulin superfamily', 'Nectin-like molecule', 'SgIGSF', 'Surface recognition', 'Synapse formation', 'Synaptic cell adhesion molecule', 'SynCAM', 'Tslc']",2-s2.0-29444452870,MATH,2604,Applied Mathematics
8110,NaN,2-s2.0-33746636830,MEDI,2700,Medicine (all)
8111,NaN,2-s2.0-31344442549,BIOC,1312,Molecular Biology
8112,NaN,2-s2.0-31144466580,BIOC,1311,Genetics
8113,"['Organic anion-transporting polypeptide (OATP)', 'Phylogeny', 'Structural model', 'Transport mode']",2-s2.0-33646442476,BIOC,1311,Genetics
8114,"['Crystallization', 'LIMS', 'Protein crystallography']",2-s2.0-30344461908,BIOC,1312,Molecular Biology
8115,NaN,2-s2.0-33646188513,BIOC,1311,Genetics
8116,"['Data mining', 'Diagnosis', 'Glycomics', 'Glycoproteins', 'Mass spectrometry']",2-s2.0-31344442047,BIOC,1312,Molecular Biology
8117,"['CD4', 'CTCL', 'HNP', 'ProteinChip arrays', 'SELDI']",2-s2.0-30544432722,BIOC,1312,Molecular Biology
8118,NaN,2-s2.0-33745891174,BIOC,1311,Genetics
8119,NaN,2-s2.0-30844466671,BIOC,1311,Genetics
8120,NaN,2-s2.0-31544442420,BIOC,1312,Molecular Biology
8121,"['bioinformatics', 'data mining', 'kernel methods', 'RNA sequence and structure', 'Support Vector Machines (SVMs)']",2-s2.0-34547457367,BIOC,1311,Genetics
8122,"['Bioinformatics tools', 'Breast cancer', 'Case-based reasoning', 'Knowledge discovery & retrieval data', 'Relevance feedback', 'Self-organization map.']",2-s2.0-33750544475,BIOC,1312,Molecular Biology
8123,NaN,2-s2.0-30344442462,BIOC,1312,Molecular Biology
8124,NaN,2-s2.0-30344439823,BIOC,1311,Genetics
8125,NaN,2-s2.0-31444441063,COMP,1703,Computational Theory and Mathematics
8126,"['Bacteria', 'Protein kinases', 'Protein phosphatases', 'Protein phosphorylation']",2-s2.0-30744464566,MATH,2605,Computational Mathematics
8127,NaN,2-s2.0-31644437049,BIOC,1312,Molecular Biology
8128,NaN,2-s2.0-33748554514,BIOC,1311,Genetics
8129,NaN,2-s2.0-84923615951,BIOC,1311,Genetics
8130,"['D-S evidence theory', 'Evidence relationship matrix', 'Information fusion']",2-s2.0-33750567301,BIOC,1312,Molecular Biology
8131,"['Bioinformatics', 'BLAST', 'EST', 'mslp2', 'NPHS2']",2-s2.0-28444448318,BIOC,1311,Genetics
8132,NaN,2-s2.0-84928097041,BIOC,1312,Molecular Biology
8133,"['Data collection', 'Database management system', 'Informatics', 'Pilot projects', 'Research design']",2-s2.0-33845599930,BIOC,1308,Clinical Biochemistry
8134,NaN,2-s2.0-30344472426,ENGI,2204,Biomedical Engineering
8135,NaN,2-s2.0-30344443658,MEDI,2747,Transplantation
8136,NaN,2-s2.0-30344438839,MULT,1000,Multidisciplinary
8137,NaN,2-s2.0-33645243024,MATH,2607,Discrete Mathematics and Combinatorics
8138,NaN,2-s2.0-33645764204,BIOC,1306,Cancer Research
8139,NaN,2-s2.0-33746859026,HEAL,3614,Radiological and Ultrasound Technology
8140,NaN,2-s2.0-84990914540,BIOC,1303,Biochemistry
8141,NaN,2-s2.0-30544450981,NEUR,2800,Neuroscience (all)
8142,NaN,2-s2.0-30344438550,MEDI,2700,Medicine (all)
8143,NaN,2-s2.0-33749378927,BIOC,1315,Structural Biology
8144,"['Bayesian inference', 'Clustering', 'Human population structure', 'Population genetics', 'Short tandem repeats (STRs)']",2-s2.0-32044464997,MATH,2604,Applied Mathematics
8145,"['Chlamydophila pneumoniae', 'Interferon-gamma', 'Reverse transcriptase polymerase chain reaction', 'Signal transduction']",2-s2.0-31344431834,MEDI,2700,Medicine (all)
8146,"['Cell polarity', 'Genetics', 'Lipids', 'Membrane trafficking', 'PITPs', 'Signaling']",2-s2.0-32244435020,BIOC,1315,Structural Biology
8147,"['Bioinformatics', 'Protein interaction networks', 'Robustness', 'Scale-free networks']",2-s2.0-32144441867,MATH,2604,Applied Mathematics
8148,NaN,2-s2.0-33845264620,MEDI,2700,Medicine (all)
8149,NaN,2-s2.0-30344444303,BIOC,1315,Structural Biology
8150,"['Computer-aided drug design', 'De novo design', 'Docking', 'Lead generation', 'Ligand-based pharmacophore', 'Pharmacophore fingerprints', 'Pharmacophore mapping', 'Pharmacophore searching', 'Pharmacophore-modeling', 'Receptor-based pharmacophore', 'Virtual screening']",2-s2.0-34547482387,MATH,2604,Applied Mathematics
8151,"['Bioinformatics', 'Grammatical inference', 'Protein motif location']",2-s2.0-33750364300,BIOC,1311,Genetics
8152,NaN,2-s2.0-30344473638,MEDI,2716,Genetics (clinical)
8153,"['Bioinformatics', 'Hydrophobicity', 'Protein structure', 'Sequence database', 'Statistics']",2-s2.0-29344454454,BIOC,1315,Structural Biology
8154,"['3D-QSAR', 'Comparative models', 'Cytochrome p450', 'DMPK', 'Drug metabolism', 'Homology models', 'Pharmacophore models']",2-s2.0-33745209145,BIOC,1303,Biochemistry
8155,"['DCM', 'Dilated cardiomyopathy', 'Expression library', 'Protein chip', 'Protein microarrays']",2-s2.0-32144448016,BIOC,1312,Molecular Biology
8156,NaN,2-s2.0-33745918319,COMP,1706,Computer Science Applications
8157,NaN,2-s2.0-30344442460,MATH,2604,Applied Mathematics
8158,"['Bioinformatics', 'Data mining', 'Differential ratios', 'Neural network', 'Protein trend analysis', 'Proteomics', 'Two-dimensional electrophoresis']",2-s2.0-27844515703,MEDI,2700,Medicine (all)
8159,NaN,2-s2.0-30444458242,MEDI,2700,Medicine (all)
8160,"['ADME', 'Database screening', 'Molecular docking', 'Pharmacophore modeling', 'Structure-based drug design', 'Virtual screening']",2-s2.0-40249118995,BIOC,1315,Structural Biology
8161,NaN,2-s2.0-30344460682,MATH,2604,Applied Mathematics
8162,NaN,2-s2.0-30844461241,MEDI,2700,Medicine (all)
8163,NaN,2-s2.0-34547475145,BIOC,1315,Structural Biology
8164,NaN,2-s2.0-33746840241,MATH,2604,Applied Mathematics
8165,NaN,2-s2.0-33746793717,MEDI,2700,Medicine (all)
8166,NaN,2-s2.0-84915733402,BIOC,1315,Structural Biology
8167,NaN,2-s2.0-30344473639,MATH,2604,Applied Mathematics
8168,"['Bioinformatics', 'biomedical signal analysis', 'biomedical transducers', 'computer-aided analysis', 'data management', 'logic design']",2-s2.0-85008016604,MEDI,2700,Medicine (all)
8169,"['Bioinformatics', 'Clonal selection algorithms', 'Hypermutation operator', 'Immune algorithms', 'Multiple sequence alignment', 'Protein sequences']",2-s2.0-33751001039,BIOC,1313,Molecular Medicine
8170,NaN,2-s2.0-30344470205,MEDI,2730,Oncology
8171,"['Bioinformatics', 'Mathematical modeling', 'Metabolic engineering', 'Synthetic biology', 'Systems Biology']",2-s2.0-33645118875,BIOC,1306,Cancer Research
8172,NaN,2-s2.0-31544443526,COMP,1709,Human-Computer Interaction
8173,NaN,2-s2.0-30344454706,COMP,1705,Computer Networks and Communications
8174,NaN,2-s2.0-32044446443,COMP,1707,Computer Vision and Pattern Recognition
8175,NaN,2-s2.0-33646846117,COMP,1712,Software
8176,"['Complex traits', 'Linkage and association analysis', 'Software']",2-s2.0-32044468293,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
8177,NaN,2-s2.0-33749610812,MEDI,2700,Medicine (all)
8178,NaN,2-s2.0-29244463594,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
8179,NaN,2-s2.0-30344469079,BIOC,1312,Molecular Biology
8180,"['Bioinformatics', 'Cancer', 'Metastasis', 'Prostate cancer', 'Proteomics']",2-s2.0-33646421636,BIOC,1311,Genetics
8181,NaN,2-s2.0-30844440304,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
8182,NaN,2-s2.0-30344483214,BIOC,1303,Biochemistry
8183,NaN,2-s2.0-33745899308,BIOC,1312,Molecular Biology
8184,NaN,2-s2.0-30844443029,BIOC,1311,Genetics
8185,"['BIC', 'bioinformatics', 'cell cycle', 'data mining', 'EM algorithm', 'gene networks', 'microarray', 'state-space models', 'time-course data']",2-s2.0-39149107070,BIOC,1311,Genetics
8186,"['Bioinformatics', 'mRNA', 'ncRNA', 'Proteome', 'Transcriptome']",2-s2.0-33646478817,BIOC,1312,Molecular Biology
8187,"['binary classification', 'bioinformatics', 'data mining', 'Decision Support System (DSS)', 'Fuzzy Association Rules (FARs)', 'knowledge discovery', 'medical informatics', 'Support Vector Machines (SVMs)']",2-s2.0-33750569049,MEDI,2700,Medicine (all)
8188,"['Bioinformatics', 'Frequent closed itemset algorithms', 'Generic association rules', 'Genetic algorithms', 'Neural networks']",2-s2.0-33751358241,BIOC,1315,Structural Biology
8189,"['Expectation maximization', 'Global maximum', 'Motif finding', 'Motif refinement', 'Projection algorithms']",2-s2.0-84915752222,MATH,2604,Applied Mathematics
8190,NaN,2-s2.0-33744482552,BIOC,1311,Genetics
8191,NaN,2-s2.0-33745904128,BIOC,1312,Molecular Biology
8192,NaN,2-s2.0-33745888059,BIOC,1312,Molecular Biology
8193,NaN,2-s2.0-30344451101,BIOC,1311,Genetics
8194,"['CARD15', 'Crohn disease', 'Evolution', 'Mutations']",2-s2.0-29944435850,BIOC,1312,Molecular Biology
8195,"['Bioinformatics', 'Docking', 'Ligand selectivity', 'Receptor-based drug design']",2-s2.0-33644853216,BIOC,1311,Genetics
8196,"['ATP-activated purinergic receptor', 'Cation channel', 'KcsA protein', 'P2X receptor', 'Structural bioinformatics']",2-s2.0-31144448632,COMP,1703,Computational Theory and Mathematics
8197,NaN,2-s2.0-29844457285,MATH,2605,Computational Mathematics
8198,NaN,2-s2.0-33746629811,BIOC,1311,Genetics
8199,"['Bioinformatics', 'MFEI', 'MicroRNA', 'Minimal folding free energy index', 'mRNA', 'Plant', 'rRNA', 'tRNA']",2-s2.0-30744468557,BIOC,1312,Molecular Biology
8200,"['Functional', 'Protein-protein interaction network', 'Signal transduction']",2-s2.0-84915771475,BIOC,1312,Molecular Biology
8201,"['Bioinformatics', 'Classification of bacteria', 'LC-MS/MS', 'Proteomics', 'Tandem mass spectrometry']",2-s2.0-30844473529,BIOC,1311,Genetics
8202,"['Annotation', 'Bioinformatics', 'Data integration', 'Gene ontology', 'User interface']",2-s2.0-31344469004,BIOC,1312,Molecular Biology
8203,NaN,2-s2.0-29244469691,BIOC,1311,Genetics
8204,"['Molecular evolution', 'Molecular modeling', 'Protein folding', 'Protein models', 'Protein structures']",2-s2.0-30444446362,BIOC,1311,Genetics
8205,NaN,2-s2.0-30344446662,BIOC,1312,Molecular Biology
8206,NaN,2-s2.0-50249102667,NEUR,2800,Neuroscience (all)
8207,NaN,2-s2.0-30344451406,BIOC,1303,Biochemistry
8208,"['biological sequences', 'locus identification', 'microsatellite identification', 'Pattern recognition', 'patterns', 'relational patterns', 'repetitions', 'sequences', 'word train', 'words']",2-s2.0-84948667141,BIOC,1307,Cell Biology
8209,NaN,2-s2.0-33750293014,BIOC,1303,Biochemistry
8210,"['Abstract Neurons', 'Cognitive Processing']",2-s2.0-84898665721,BIOC,1305,Biotechnology
8211,"['Diabetes', 'Gene expression profiling', 'Hypertension', 'Myocytes', 'Smooth muscle']",2-s2.0-32044458617,MEDI,2700,Medicine (all)
8212,NaN,2-s2.0-32044463343,BIOC,1315,Structural Biology
8213,NaN,2-s2.0-30344435920,MATH,2604,Applied Mathematics
8214,NaN,2-s2.0-32644445634,MEDI,2700,Medicine (all)
8215,NaN,2-s2.0-84929877729,BIOC,1315,Structural Biology
8216,NaN,2-s2.0-33645312960,MATH,2604,Applied Mathematics
8217,NaN,2-s2.0-33644877936,BIOC,1305,Biotechnology
8218,NaN,2-s2.0-33748856019,MEDI,2701,Medicine (miscellaneous)
8219,NaN,2-s2.0-31944448280,CENG,1502,Bioengineering
8220,NaN,2-s2.0-33750691647,ENGI,2204,Biomedical Engineering
8221,NaN,2-s2.0-33750277172,PHAR,3003,Pharmaceutical Science
8222,NaN,2-s2.0-33644876699,COMP,1706,Computer Science Applications
8223,NaN,2-s2.0-33644906961,ENGI,2208,Electrical and Electronic Engineering
8224,NaN,2-s2.0-33744720392,BIOC,1308,Clinical Biochemistry
8225,NaN,2-s2.0-33746622012,COMP,1706,Computer Science Applications
8226,NaN,2-s2.0-33749575594,COMP,1703,Computational Theory and Mathematics
8227,NaN,2-s2.0-84858338715,BIOC,1303,Biochemistry
8228,NaN,2-s2.0-33644875294,BIOC,1304,Biophysics
8229,NaN,2-s2.0-33644873920,BIOC,1305,Biotechnology
