,Author Keyword,eID,Abbreviation,Code,Text
5797,NaN,2-s2.0-67650564896,COMP,1712,Software
5798,NaN,2-s2.0-77949900831,ENGI,2204,Biomedical Engineering
5799,NaN,2-s2.0-67649221181,MEDI,2718,Health Informatics
5800,"['Hub prediction', 'Hub proteins', 'QSPR descriptors']",2-s2.0-67649209137,BIOC,1305,Biotechnology
5801,NaN,2-s2.0-67649221642,ENGI,2204,Biomedical Engineering
5802,NaN,2-s2.0-67649221640,BIOC,1305,Biotechnology
5803,NaN,2-s2.0-67649170966,ENGI,2204,Biomedical Engineering
5804,NaN,2-s2.0-67651102434,COMP,1700,Computer Science (all)
5805,NaN,2-s2.0-67649236681,MATH,2614,Theoretical Computer Science
5806,NaN,2-s2.0-67649170975,COMP,1700,Computer Science (all)
5807,NaN,2-s2.0-67449089453,ENGI,2207,Control and Systems Engineering
5808,"['Grids', 'Reliability', 'Service selection', 'Service-oriented computing']",2-s2.0-67650314653,SOCI,3315,Communication
5809,NaN,2-s2.0-67949094330,COMP,1700,Computer Science (all)
5810,NaN,2-s2.0-67649458202,MATH,2614,Theoretical Computer Science
5811,"['Autoimmunity', 'Bioinformatics', 'CD8 T cells', 'Self/non-self-discrimination']",2-s2.0-65449165731,ENGI,2204,Biomedical Engineering
5812,NaN,2-s2.0-67649460862,CENG,1502,Bioengineering
5813,NaN,2-s2.0-67650573077,COMP,1702,Artificial Intelligence
5814,NaN,2-s2.0-67649536045,COMP,1707,Computer Vision and Pattern Recognition
5815,NaN,2-s2.0-67649566969,COMP,1712,Software
5816,NaN,2-s2.0-67649479394,ENGI,2204,Biomedical Engineering
5817,"['Bioinformatics', 'CS1', 'Gender', 'Non-majors', 'Pedagogy']",2-s2.0-77955145230,CENG,1502,Bioengineering
5818,NaN,2-s2.0-68049089607,COMP,1700,Computer Science (all)
5819,"['Chemical compound', 'Chemical nomenclature', 'InChI', 'InChIKey', 'IUPAC', 'Molecular entity', 'Ontology', 'Similarity search', 'Substructure search', 'Web Services']",2-s2.0-67449149964,MATH,2614,Theoretical Computer Science
5820,"['BLAST', 'Blastn', 'Database search', 'DNA', 'Genome', 'Homology search', 'Mapping', 'Megablast', 'Nucleic acid', 'RNA', 'Sequence alignment']",2-s2.0-67449149966,BIOC,1305,Biotechnology
5821,NaN,2-s2.0-67651222479,ENGI,2204,Biomedical Engineering
5822,"['ALSPEK H', 'Aluminium', 'Aluminum', 'CRM', 'Current reversal mode', 'Hydrogen', 'Solid electrolyte']",2-s2.0-67449139078,COMP,1700,Computer Science (all)
5823,"['Data integration', 'Knowledge management', 'Knowledge representation', 'Ontology', 'Semantic Web', 'System biology']",2-s2.0-67449132007,MATH,2614,Theoretical Computer Science
5824,"['Comparative genomics', 'DNA alignment', 'Genome browser', 'VISTA']",2-s2.0-67449156150,COMP,1700,Computer Science (all)
5825,"['Boltzmann weighted ensemble', 'Consensus structure', 'Graphical user interface', 'Minimum free energy', 'RNA secondary structure', 'Software package', 'Suboptimal folding space']",2-s2.0-67449159010,MATH,2614,Theoretical Computer Science
5826,"['Consensus structure', 'RNA interactions', 'RNA structure', 'Secondary structure', 'Sequence design', 'Structure prediction']",2-s2.0-67449156149,ENGI,2204,Biomedical Engineering
5827,"['Cell cycle', 'Computational modeling', 'Historical review', 'Perspectives', 'Systems biology']",2-s2.0-67449152160,MEDI,2718,Health Informatics
5828,"['Alignment', 'Barcoding', 'Molecular evolution', 'Mutation', 'Relaxed clocks', 'Substitution']",2-s2.0-67649118283,HEAL,3605,Health Information Management
5829,NaN,2-s2.0-75549085182,ENGI,2204,Biomedical Engineering
5830,"['Computational biology', 'Gene, ID4', 'Leukemia']",2-s2.0-84871316873,ENGI,2208,Electrical and Electronic Engineering
5831,"['Cardiovascular research', 'Disease biomarkers', 'Integrative bioinformatics', 'Predictive medicine']",2-s2.0-67449095891,MEDI,2718,Health Informatics
5832,NaN,2-s2.0-67449095174,COMP,1710,Information Systems
5833,NaN,2-s2.0-67650687092,ENGI,2204,Biomedical Engineering
5834,"['Autonomy', 'Computational biomodelling', 'Emergence', 'Enactive evolution', 'Niche construction']",2-s2.0-67449088210,ENGI,2204,Biomedical Engineering
5835,"['Dating', 'Molecular clock', 'Mutation', 'Phylogenetics', 'Population size', 'Substitution']",2-s2.0-67649130520,MEDI,2718,Health Informatics
5836,"['Data integration', 'Neuroinformatics', 'Ontology', 'Semantic web', 'User interface']",2-s2.0-67449089665,HEAL,3605,Health Information Management
5837,"['Bioinformatics data landscape', 'Building workflows and bioinformatics data landscape', 'KEGG pathway database', ""MyGrid's Taverna and workflow management system"", 'SCUFL model and Taverna workflow', 'Taverna in bioinformatics experiment', 'Taverna user interface and workflow design support', 'Workflow case study']",2-s2.0-84889965803,EART,1900,Earth and Planetary Sciences (all)
5838,NaN,2-s2.0-67249090898,COMP,1706,Computer Science Applications
5839,NaN,2-s2.0-67249132371,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
5840,"['Alternative enzyme identification', 'Metabolic pathway alignment', 'Metabolic reconstruction', 'Phylogenic reconstruction', 'Search in pathway databases']",2-s2.0-67249087759,MATH,2604,Applied Mathematics
5841,"['Activities and Activity services bus', 'Business applications and data mining activities', 'Discovery Net adverse drug reaction (ADR)', 'Discovery Net architecture', 'Discovery Net platform', 'Discovery Net supporting streaming and batch transfers', 'Discovery Process Markup Language (DPML)', 'Security and credential management issue']",2-s2.0-84890011102,MATH,2611,Modeling and Simulation
5842,NaN,2-s2.0-67249160019,MATH,2613,Statistics and Probability
5843,NaN,2-s2.0-67149088375,BIOC,1307,Cell Biology
5844,NaN,2-s2.0-67149118929,BIOC,1309,Developmental Biology
5845,NaN,2-s2.0-67650564943,ENGI,2204,Biomedical Engineering
5846,"['Biomedical information', 'Data integration', 'Information retrieval', 'Interoperability', 'Master data management']",2-s2.0-67149119439,MEDI,2700,Medicine (all)
5847,"['Belief propagation', 'First-order logic', 'Graphical models', 'Inductive logic programming', 'Machine learning', 'Markov chain Monte Carlo', 'Markov logic', 'Markov networks', 'Markov random fields', 'Probabilistic logic', 'Satisfiability', 'Statistical relational learning']",2-s2.0-68049142277,COMP,1702,Artificial Intelligence
5848,"['Content-based image retrieval', 'Evaluation', 'Information retrieval', 'Medical image retrieval', 'Multimodal information search', 'Scientific literature']",2-s2.0-67149099668,COMP,1712,Software
5849,"['Data security', 'Health services', 'Internet', 'Medical information systems']",2-s2.0-70249120334,ENGI,2204,Biomedical Engineering
5850,"['Aging', 'Angiotensin II', 'MFG-E8', 'Monocyte chemoattractant protein-1', 'Vascular smooth muscle cells']",2-s2.0-67650261018,MEDI,2718,Health Informatics
5851,"['Bioinformatics', 'DNA', 'Genomics', 'Laser beams', 'Microorganisms', 'Proteins', 'Silicon']",2-s2.0-67149084556,COMP,1700,Computer Science (all)
5852,"['Biometric face authentication', 'Computer-aided diagnosis', 'Coronary calcifications', 'Lung cancer', 'Multislice CT screening', 'Security of medical information', 'Web medical image conference']",2-s2.0-67149122298,MATH,2614,Theoretical Computer Science
5853,NaN,2-s2.0-67149120753,ENGI,2204,Biomedical Engineering
5854,"['Apoptosis', 'Brain', 'Branchial arches', 'Eyes', 'Neural crest', 'Neural progenitor cells', 'yap', 'Zebrafish']",2-s2.0-65549151159,MEDI,2718,Health Informatics
5855,NaN,2-s2.0-67149113261,HEAL,3605,Health Information Management
5856,NaN,2-s2.0-68149164782,ENGI,2204,Biomedical Engineering
5857,NaN,2-s2.0-67049098786,ENGI,2208,Electrical and Electronic Engineering
5858,NaN,2-s2.0-67049100270,MEDI,2718,Health Informatics
5859,NaN,2-s2.0-67049156817,COMP,1700,Computer Science (all)
5860,NaN,2-s2.0-67049119909,MATH,2614,Theoretical Computer Science
5861,NaN,2-s2.0-67049134111,MEDI,2726,Microbiology (medical)
5862,NaN,2-s2.0-67049159648,IMMU,2404,Microbiology
5863,NaN,2-s2.0-67649687451,BUSI,1400,"Business, Management and Accounting (all)"
5864,NaN,2-s2.0-67649295187,DECI,1800,Decision Sciences (all)
5865,NaN,2-s2.0-67650563880,BIOC,1305,Biotechnology
5866,"['Alexanderium spp', 'EST', 'Genetic diversity', 'SSR']",2-s2.0-66949173765,ENGI,2204,Biomedical Engineering
5867,"['Bioinformatics', 'Cancer classification', 'Clinical outcome', 'Generative topographic mapping', 'Hierarchical framework', 'Microarray gene expression']",2-s2.0-70350146866,BIOC,1305,Biotechnology
5868,"['Bioinformatics', 'Drug response', 'Function', 'Prediction', 'SNPs']",2-s2.0-66949150575,ENGI,2204,Biomedical Engineering
5869,"['Crystal structure', 'FK866', 'Nicotinamide phosphoribosyltransferase (Nampt)', 'Pre-B-cell colony-enhancing factor (PBEF)', 'Visfatin']",2-s2.0-67650314923,BIOC,1305,Biotechnology
5870,NaN,2-s2.0-67649124463,BIOC,1311,Genetics
5871,NaN,2-s2.0-67649124460,ENGI,2204,Biomedical Engineering
5872,NaN,2-s2.0-67649205758,MEDI,2718,Health Informatics
5873,NaN,2-s2.0-67649125407,HEAL,3605,Health Information Management
5874,NaN,2-s2.0-67649089178,BIOC,1305,Biotechnology
5875,NaN,2-s2.0-67649084786,ENGI,2204,Biomedical Engineering
5876,NaN,2-s2.0-67649102483,BIOC,1305,Biotechnology
5877,NaN,2-s2.0-67649106499,BIOC,1311,Genetics
5878,"['Interferon', 'Multiple sclerosis', 'Pharmacogenomics', 'Proteomics', 'Systems biology', 'Training']",2-s2.0-66849106883,COMP,1700,Computer Science (all)
5879,NaN,2-s2.0-67649115335,MATH,2614,Theoretical Computer Science
5880,NaN,2-s2.0-67649100477,ENGI,2204,Biomedical Engineering
5881,NaN,2-s2.0-67649087001,MEDI,2718,Health Informatics
5882,NaN,2-s2.0-67649100479,HEAL,3605,Health Information Management
5883,NaN,2-s2.0-67649098272,COMP,1700,Computer Science (all)
5884,NaN,2-s2.0-67649171495,BIOC,1305,Biotechnology
5885,"['Genetic association', 'Genetic predisposition to disease', 'Immunization', 'Immunogenetics', 'Vaccination', 'Vaccine']",2-s2.0-66849098142,BIOC,1311,Genetics
5886,"['Bioinformatics', 'ELISA', 'Genomics', 'Host cell proteins', 'Proteomics', 'Western blot']",2-s2.0-65549124409,ENGI,2204,Biomedical Engineering
5887,"['Clinical proteomics', 'Cluster analysis', 'Glioma', 'Protein expression']",2-s2.0-67349274247,ENGI,2208,Electrical and Electronic Engineering
5888,NaN,2-s2.0-67249117201,MEDI,2718,Health Informatics
5889,"['Enhancers', 'Highly conserved region', 'Olfactory receptor gene', 'Promoter region', 'Regulation']",2-s2.0-66349111697,BIOC,1311,Genetics
5890,"['Computational biology', 'Cyberinfrastructure', 'Grid computing', 'Kidney modelling', 'Physiome', 'Three-dimensional anatomical visualization']",2-s2.0-67650908450,MEDI,2716,Genetics (clinical)
5891,"['Function', 'Parathyroid hormone', 'Peptide analogue', 'SVM']",2-s2.0-66649098435,MEDI,2731,Ophthalmology
5892,"['""ChIP-on-chip"" (chromatin immunoprecipitation on chip) -known as location analysis', 'Advanced analytical techniques for nutrigenomics and proteomics', 'Data management and bioinformatics', 'Effects of dietary intake of ""nigana"" (Crepidiastrum lanceolatum, edible plant from Okinawa)', 'Microarray hybridization and scanning', 'Microarrays -for applications other than gene expression analysis', 'Microarrays -powerful tool for studying functions of food and nutrients', 'Microarrays as tool for studying gene expression', 'Use of microarrays for analyzing gene expression to determine influence of food factors and/or nutrients on metabolic pathways']",2-s2.0-84889297715,BIOC,1311,Genetics
5893,"['Alignment', 'CUDA', 'Graphics processing unit', 'Parallel', 'Scalable', 'Smith-Waterman']",2-s2.0-70349595099,BIOC,1303,Biochemistry
5894,PROTEINS,2-s2.0-66449131251,BIOC,1315,Structural Biology
5895,NaN,2-s2.0-67650663963,BIOC,1312,Molecular Biology
5896,NaN,2-s2.0-66549128244,MEDI,2700,Medicine (all)
5897,PROTEINS,2-s2.0-66349104770,BIOC,1311,Genetics
5898,"['Cell transfection', 'Congenital heart disease', 'GATA-4 gene', 'Mutation']",2-s2.0-67649607502,MEDI,2716,Genetics (clinical)
5899,NaN,2-s2.0-67649892577,ENGI,2200,Engineering (all)
5900,NaN,2-s2.0-67649219008,COMP,1710,Information Systems
5901,"['Medical information systems', 'Networks', 'Wireless LAN']",2-s2.0-66449085295,ENGI,2204,Biomedical Engineering
5902,NaN,2-s2.0-67649965344,COMP,1700,Computer Science (all)
5903,NaN,2-s2.0-66349126696,MATH,2614,Theoretical Computer Science
5904,NaN,2-s2.0-66349089988,BIOC,1312,Molecular Biology
5905,NaN,2-s2.0-66349084553,COMP,1700,Computer Science (all)
5906,NaN,2-s2.0-67649215108,MATH,2614,Theoretical Computer Science
5907,NaN,2-s2.0-66349132579,COMP,1708,Hardware and Architecture
5908,NaN,2-s2.0-66349086263,COMP,1705,Computer Networks and Communications
5909,NaN,2-s2.0-66349108078,COMP,1703,Computational Theory and Mathematics
5910,"['Catalog', 'Disorders', 'Evolution', 'GWAS', 'Polymorphism']",2-s2.0-67249117049,COMP,1712,Software
5911,NaN,2-s2.0-66349091745,CENG,1508,Process Chemistry and Technology
5912,NaN,2-s2.0-66349105445,ENGI,2208,Electrical and Electronic Engineering
5913,NaN,2-s2.0-66349097904,BIOC,1305,Biotechnology
5914,NaN,2-s2.0-66349102918,IMMU,2402,Applied Microbiology and Biotechnology
5915,NaN,2-s2.0-66349138035,BIOC,1312,Molecular Biology
5916,NaN,2-s2.0-66349127784,BIOC,1315,Structural Biology
5917,NaN,2-s2.0-67649550978,COMP,1702,Artificial Intelligence
5918,NaN,2-s2.0-67650653475,COMP,1705,Computer Networks and Communications
5919,NaN,2-s2.0-66349115724,COMP,1710,Information Systems
5920,NaN,2-s2.0-66349108852,COMP,1712,Software
5921,NaN,2-s2.0-66349110368,COMP,1702,Artificial Intelligence
5922,"['Bioinformatics', 'Lactobacillus plantarum', 'Protein expression', 'Surface layer adhering protein']",2-s2.0-70349281507,COMP,1712,Software
5923,NaN,2-s2.0-66249120367,ENGI,2204,Biomedical Engineering
5924,NaN,2-s2.0-66249140972,MEDI,2718,Health Informatics
5925,NaN,2-s2.0-66249119723,BIOC,1303,Biochemistry
5926,"['Baum-welch', 'Hidden markov models', 'Metropolis algorithm', 'Simulated annealing algorithm']",2-s2.0-66249110825,BIOC,1315,Structural Biology
5927,NaN,2-s2.0-66249106070,BIOC,1312,Molecular Biology
5928,NaN,2-s2.0-66249095330,MEDI,2700,Medicine (all)
5929,"['Cell interaction', 'Mass spectrometry', 'Müller cell', 'Photoreceptor', 'Proteins']",2-s2.0-66249145413,COMP,1700,Computer Science (all)
5930,"['Membrane computing', 'Register machines', 'Spiking neural P systems', 'Universality']",2-s2.0-67349157088,MATH,2614,Theoretical Computer Science
5931,"['Bioinformatics', 'Computational proteomics', 'MaxQuant', 'Quantitative mass spectrometry', 'SILAC', 'Systems biology']",2-s2.0-67349208911,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
5932,"['Cur I 3', 'Cytochrome c', 'Epitopes', 'Fungal allergens', 'In silico']",2-s2.0-67049144621,MATH,2604,Applied Mathematics
5933,NaN,2-s2.0-67650136746,MATH,2611,Modeling and Simulation
5934,NaN,2-s2.0-67650179228,MATH,2613,Statistics and Probability
5935,NaN,2-s2.0-67049119824,COMP,1700,Computer Science (all)
5936,"['Bombyx mori', 'Gene Ontology', 'Insect endocrine organs', 'KEGG', 'LC-MS/MS', 'Shotgun proteomics', 'Trans-Proteomic Pipeline']",2-s2.0-67049108525,MATH,2614,Theoretical Computer Science
5937,"['Directed proteomics', 'ETD', 'Fragmentation mechanism', 'Phosphopeptide', 'Supplemental activation']",2-s2.0-67049098592,BIOC,1305,Biotechnology
5938,"['Calcium', 'Insulinoma', 'Pancreatic β cells', 'Post-translational modifications', 'Proteomic analysis', 'Secreted vesicles', 'Tandem mass spectrometry']",2-s2.0-67049098565,ENGI,2204,Biomedical Engineering
5939,NaN,2-s2.0-66149165880,COMP,1700,Computer Science (all)
5940,NaN,2-s2.0-67651015912,MATH,2614,Theoretical Computer Science
5941,NaN,2-s2.0-66149109088,COMP,1707,Computer Vision and Pattern Recognition
5942,NaN,2-s2.0-67650915441,COMP,1711,Signal Processing
5943,NaN,2-s2.0-66149157873,ENGI,2204,Biomedical Engineering
5944,NaN,2-s2.0-66149105888,ENGI,2204,Biomedical Engineering
5945,NaN,2-s2.0-66349087284,MEDI,2718,Health Informatics
5946,NaN,2-s2.0-66749181110,HEAL,3605,Health Information Management
5947,"['In silico cloning', 'Maize (Zea may L.)', 'RT-PCR']",2-s2.0-67650070831,BIOC,1305,Biotechnology
5948,NaN,2-s2.0-65649092976,ENGI,2204,Biomedical Engineering
5949,NaN,2-s2.0-66149139419,COMP,1706,Computer Science Applications
5950,"['database', 'galactosemia', 'GALT enzyme', 'homology modeling', 'mutation']",2-s2.0-67649666838,COMP,1703,Computational Theory and Mathematics
5951,NaN,2-s2.0-70349261250,COMP,1706,Computer Science Applications
5952,NaN,2-s2.0-65549115157,COMP,1712,Software
5953,NaN,2-s2.0-67650908914,AGRI,1103,Animal Science and Zoology
5954,"['Antiproliferative activity', 'Apoptosis', 'Caspase', 'Liparis noversa', 'Monocot mannose-binding lectins', 'Ophiopogon japonicus', 'Phylogenetic analysis', 'Polygonatum cyrtonema', 'Tertiary structure']",2-s2.0-67349118806,VETE,3400,Veterinary (all)
5955,NaN,2-s2.0-79953305335,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
5956,NaN,2-s2.0-77952779476,COMP,1703,Computational Theory and Mathematics
5957,NaN,2-s2.0-70349407245,MATH,2614,Theoretical Computer Science
5958,"['Microarray', 'Normalisation', 'Polyphenols', 'Quality control']",2-s2.0-84861230041,COMP,1700,Computer Science (all)
5959,NaN,2-s2.0-77952783447,MATH,2614,Theoretical Computer Science
5960,NaN,2-s2.0-79953299733,MEDI,2727,Nephrology
5961,NaN,2-s2.0-68549104436,ENER,2102,Energy Engineering and Power Technology
5962,"['Aromatic prenyltransferases', 'Biocatalysis', 'Protein-redesign', 'Substrate specificity', 'Terpene synthases']",2-s2.0-67650559312,ENGI,2207,Control and Systems Engineering
5963,NaN,2-s2.0-65649118546,ENGI,2208,Electrical and Electronic Engineering
5964,"['cancer bioinformatics', 'cancer-associated genes', 'GO similarity analysis', 'protein-protein interaction']",2-s2.0-67649637502,COMP,1700,Computer Science (all)
5965,"['Bioinformatics software', 'Holstein cows', 'Mammary gland', 'Proteome']",2-s2.0-67650979613,MATH,2614,Theoretical Computer Science
5966,NaN,2-s2.0-67651165123,COMP,1706,Computer Science Applications
5967,"['Artificial immune systems', 'Bioinformatics', 'Classification', 'Clustering', 'Optimisation']",2-s2.0-67349215487,ENGI,2204,Biomedical Engineering
5968,"['Bioinformatics', 'Drug discovery', 'High-performance computing', 'HPC', 'Lead identification', 'Molecular docking', 'Statistical model', 'Virtual screening']",2-s2.0-67649205756,MEDI,2718,Health Informatics
5969,NaN,2-s2.0-66349117644,HEAL,3605,Health Information Management
5970,NaN,2-s2.0-66949135403,ENGI,2204,Biomedical Engineering
5971,"['bioinformatics', 'epitope', 'H5N1', 'hemagglutinin', 'positive selection']",2-s2.0-67649664101,MEDI,2718,Health Informatics
5972,"['Gene microarrays', 'HMGB1', 'Lung carcinoma', 'RNA interference']",2-s2.0-67650558777,HEAL,3605,Health Information Management
5973,"['Cross-reactive SEREX', 'RTAP2', 'SEREX', 'Splice variant', 'Testis']",2-s2.0-65649085310,BIOC,1305,Biotechnology
5974,"['Bioinformatics', 'Homology modeling', 'Protein structure', 'SWISS-MODEL', 'Swiss-PdbViewer']",2-s2.0-69249212321,ENGI,2204,Biomedical Engineering
5975,"['estrogen', 'mutation', 'receptor', 'weak linkage']",2-s2.0-67749130912,COMP,1705,Computer Networks and Communications
5976,"['Gene ontology', 'High-performance liquid chromatography', 'Laser capture microdissection', 'Lung squamous cell carcinoma', 'Shot-gun proteomics', 'Tandem mass spectrometry']",2-s2.0-67651068849,COMP,1710,Information Systems
5977,"['Bioinformatics', 'Carposporophyte', 'Carrageenans', 'Chondrus verrucosus', 'Dispersal', 'FT-IR', 'Multivariate data analysis', 'Spectral analysis', 'Spores', 'Tetrasporophyte']",2-s2.0-66749110545,COMP,1712,Software
5978,"['α-Helical coiled coil', 'Oligomerization', 'Plasmodium falciparum', 'Protein structure']",2-s2.0-62249099133,PHAR,3002,Drug Discovery
5979,NaN,2-s2.0-67849128810,CHEM,1605,Organic Chemistry
5980,"['SPHARM expansion', 'Spherical harmonics', 'Spherical parameterization', 'Spherical thin plate spline', 'Surface registration']",2-s2.0-67349163255,COMP,1706,Computer Science Applications
5981,"['Bioinformatics', 'Comparative evaluation', 'Consensus methods', 'Consensus set', 'Mass-spectrometry', 'Peptide identification', 'Proteomics']",2-s2.0-75649142942,MATH,2604,Applied Mathematics
5982,NaN,2-s2.0-67651171335,COMP,1706,Computer Science Applications
5983,"['Antibody microarray', 'Bioinformatics', 'Blast', 'Mass spectrometry', 'Protein microarray', 'Reverse-capture', 'Traumatic brain injury']",2-s2.0-67849124062,ENGI,2208,Electrical and Electronic Engineering
5984,NaN,2-s2.0-77951992997,MATE,2504,"Electronic, Optical and Magnetic Materials"
5985,"['Alcoholism', 'Alpha-synuclein (Snca)', 'Candidate gene', 'Corticotrophin-releasing factor receptor 2 (Crhr2)', 'Neuropeptide Y (Npy)', 'QTL mapping', 'Selective breeding']",2-s2.0-70349899234,PHYS,3104,Condensed Matter Physics
5986,NaN,2-s2.0-67651050074,COMP,1704,Computer Graphics and Computer-Aided Design
5987,"['MiRBase', 'Modeled structure', 'MSH2 gene']",2-s2.0-73249120209,COMP,1705,Computer Networks and Communications
5988,"['cIEF', 'Ovarian cancer', 'Pathway analysis', 'Proteins', 'Quantitation']",2-s2.0-65949089022,COMP,1706,Computer Science Applications
5989,"['Bioinformatics', 'Diagnostic microarrays', 'Diagnostic microbiology', 'DNA signatures', 'Molecular markers', 'PCR', 'Typing methods']",2-s2.0-65049086384,COMP,1700,Computer Science (all)
5990,"['Armadillo', 'Bioinformatics', 'GEF', 'Ric 28', 'Threading']",2-s2.0-66349090145,MATH,2614,Theoretical Computer Science
5991,NaN,2-s2.0-67650892047,ENGI,2204,Biomedical Engineering
5992,"['Bicyclic hydrazone', 'Bioinformatics', 'Drug target', 'Gene array', 'Mechanism', 'Radicals']",2-s2.0-64649092051,MEDI,2718,Health Informatics
5993,"['Analytical validity', 'Clinical utility', 'Clinical validity', 'Developed', 'Developing and underdeveloped areas', 'Disparities', 'Epidemiological evaluation techniques', 'Global genomics', 'Legal and social implications of genomic applications', 'Personalised medicine', 'The ethical']",2-s2.0-77953395472,HEAL,3605,Health Information Management
5994,"['Bioinformatics', 'Cluster evaluation', 'Cluster validation', 'Data integration', 'Singular value decomposition', 'SVD']",2-s2.0-67649199604,ENGI,2204,Biomedical Engineering
5995,NaN,2-s2.0-67650688366,MEDI,2718,Health Informatics
5996,"['Genetics', 'MC4R', 'Melanocortin receptors', 'Mutation', 'Obesity', 'Prevalence']",2-s2.0-68849090324,HEAL,3605,Health Information Management
5997,"['Bioinformatics', 'Data model', 'Database', 'Genotype-phenotype']",2-s2.0-66349093360,COMP,1700,Computer Science (all)
5998,NaN,2-s2.0-77952014994,MATH,2614,Theoretical Computer Science
5999,"['Bioinformatics', 'Bromoviridae', 'Phylogeny', 'Recombination', 'Sequence']",2-s2.0-64949116615,COMP,1700,Computer Science (all)
6000,NaN,2-s2.0-65649152557,MATH,2614,Theoretical Computer Science
6001,"['Attitude', 'CFIP', 'Concern for information privacy', 'EHR', 'Elaboration likelihood model', 'Electronic health records', 'ELM', 'Privacy']",2-s2.0-66449136652,COMP,1700,Computer Science (all)
6002,"['Blood cell images', 'Image segmentation', 'Overlapping blood cells', 'Shape information']",2-s2.0-67650700709,MATH,2614,Theoretical Computer Science
6003,NaN,2-s2.0-70349937815,ENGI,2204,Biomedical Engineering
6004,NaN,2-s2.0-65649099307,ENGI,2208,Electrical and Electronic Engineering
6005,"['Bioinformatics', 'Open source', 'Phylogenetic inference', 'PSODA', 'PsodaScript']",2-s2.0-67649197970,MEDI,2718,Health Informatics
6006,"['Evolution', 'Expression', 'Genomics', 'Glycogen synthase', 'Promoter']",2-s2.0-67649607262,DECI,1800,Decision Sciences (all)
6007,"['Clinical proteomics', 'Mass spectrometry', 'Profiling', 'Tumor']",2-s2.0-67650620068,BUSI,1400,"Business, Management and Accounting (all)"
6008,"['Bioinformatics', 'Plant transcription factor databases']",2-s2.0-65949113596,COMP,1710,Information Systems
6009,"['Auditing', 'Evaluation', 'Ontology', 'Terminology']",2-s2.0-65649090889,ENGI,2204,Biomedical Engineering
6010,"['Biomedical informatics', 'Biomedical vocabulary', 'Cancer information', 'Controlled terminology', 'Ontology development', 'Quality assurance']",2-s2.0-65649108917,BUSI,1401,"Business, Management and Accounting (miscellaneous)"
6011,"['Β-ketoacyl [acyl carrier protein] reductase', 'Bioinformatics', 'Cofactor identification', 'Molecular evolution', 'MORF', 'Multiple open reading frames', 'Sdr', 'Short chain oxidoreductase enzymes', 'Substrate prediction', 'Tetramer assembly']",2-s2.0-67649182966,BUSI,1405,Management of Technology and Innovation
6012,NaN,2-s2.0-65649098025,COMP,1706,Computer Science Applications
6013,"['Metagenomics', 'Metatranscriptomics', 'Next generation sequencing technologies', 'Novel biocatalysts']",2-s2.0-65749105400,COMP,1712,Software
6014,NaN,2-s2.0-67650908913,BIOC,1312,Molecular Biology
6015,"['Bioinformatics', 'Entropic spring', 'Microtubule', 'Molecular biomechanics', 'Molecular motor', 'Worm-like chain']",2-s2.0-67650659174,BIOC,1303,Biochemistry
6016,"['Error compensation', 'Information fusion', 'Multisensor', 'Radial basis function neural network', 'Truck scale']",2-s2.0-67651166893,COMP,1700,Computer Science (all)
6017,NaN,2-s2.0-67349254965,MATH,2614,Theoretical Computer Science
6018,"['Agricultural biotechnology', 'ILSI-HESI', 'Protein allergenicity', 'Protein Allergenicity Technical Committee (PATC)', 'Safety assessment']",2-s2.0-67349179068,COMP,1710,Information Systems
6019,"['Clinical pharmacy', 'Individual medication', 'Pharmacogenomics', 'Rational drug use']",2-s2.0-67749120739,COMP,1703,Computational Theory and Mathematics
6020,"['Database', 'Drug design', 'Hepatitis C Virus', 'Molecular modelling', 'Resistance', 'Sequence analysis', 'Structure analysis', 'Virus']",2-s2.0-67650659061,MATH,2614,Theoretical Computer Science
6021,NaN,2-s2.0-65649149743,MATH,2602,Algebra and Number Theory
6022,"['Alternative splicing', 'Arabidopsis', 'Bioinformatics', 'Full-length cDNA']",2-s2.0-70149108635,PHAR,3002,Drug Discovery
6023,"['Bioinformatics', 'Drug design', 'Molecular dynamics', 'Molecular modeling', 'Streptococcus pyogenes']",2-s2.0-64749106204,ENGI,2208,Electrical and Electronic Engineering
6024,NaN,2-s2.0-66749092425,ENGI,2207,Control and Systems Engineering
6025,"['2-DE', 'Bioinformatics', 'Cellular stress response', 'MS']",2-s2.0-67649184787,COMP,1709,Human-Computer Interaction
6026,"['2-DE', 'Dental follicle precursor cells', 'Differentiation', 'MS', 'Proteomics']",2-s2.0-65949095648,MATE,2504,"Electronic, Optical and Magnetic Materials"
6027,NaN,2-s2.0-66549124907,PHYS,3107,"Atomic and Molecular Physics, and Optics"
6028,NaN,2-s2.0-67449086726,MATE,2502,Biomaterials
6029,"['Bio-informatic method', 'CTL epitope', 'Survivin', 'T2 cell']",2-s2.0-77953426583,ENGI,2204,Biomedical Engineering
6030,"['Bioinformatics', 'Databases', 'Disease', 'Drug discovery', 'Interaction network', 'Interactome', 'Protein-carbohydrate interactions', 'Protein-protein interactions']",2-s2.0-67349200229,BIOC,1311,Genetics
