,Author Keyword,eID,Abbreviation,Code,Text
6513,NaN,2-s2.0-78651316616,VETE,3402,Equine
6514,"['Desalination', 'Electrodialysis', 'Pure water', 'Tap water']",2-s2.0-79960131466,VETE,3403,Food Animals
6515,"['Accuracy', 'Ecology', 'Free and open source', 'Geographic Information Science', 'Geotechnology', 'Geovisualisation', 'Internet', 'Modelling', 'Remote sensing', 'Spatial', 'Temporal']",2-s2.0-79651474138,VETE,3404,Small Animals
6516,"['Barrel medic', 'Elongin A', 'Oxidative stress', 'QRT-PCR', 'TFIIS', 'TFIIS-like']",2-s2.0-78349312150,BIOC,1313,Molecular Medicine
6517,"['decidua', 'genomewide gene expression', 'microarray', 'preeclampsia']",2-s2.0-78650684089,BIOC,1307,Cell Biology
6518,"['bioinformatics', 'CCl 4induced liver injury', 'dioscin', 'hepatoprotective effect', 'proteomics']",2-s2.0-79953027878,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6519,"['Acenocoumarol', 'Mutation', 'Phenprocoumon', 'Resistance', 'VKORC1', 'Warfarin']",2-s2.0-78650962974,AGRI,1103,Animal Science and Zoology
6520,"['Antioxidant', 'OH radical scavenger', 'Skin cancer', 'Urocanic acid']",2-s2.0-84961980718,BIOC,1314,Physiology
6521,"['Changzhou', 'Evaluation', 'Heavy metal pollution', 'Soil']",2-s2.0-79960147236,BIOC,1303,Biochemistry
6522,"['Ecological restoration', 'Petroleum contaminated', 'Soil temperature']",2-s2.0-79960136541,AGRI,1104,Aquatic Science
6523,"['Chlorimuron-ethyl', 'Degradation characteristics', 'Isolation', 'Rhodococcus']",2-s2.0-79960151302,BIOC,1307,Cell Biology
6524,"['Concentration', 'Floor heating', 'Numerical simulation', 'Particulate', 'Window leakage']",2-s2.0-79960150500,BIOC,1313,Molecular Medicine
6525,"['Accumulate minimum resistance', 'Security patterns', 'Southern mountain region of Jinan city']",2-s2.0-79960135402,IMMU,2403,Immunology
6526,"['Groundwater depth', 'Management', 'Secondary salinization', 'Xinren irrigation district']",2-s2.0-79960143057,MEDI,2723,Immunology and Allergy
6527,"['Accident', 'Aeration zone', 'Aquifer', 'Forcast', 'Petroleum contaminants']",2-s2.0-79960145857,MEDI,2720,Hematology
6528,"['Disadvantage', 'Feasibility', 'Nano-MgO', 'Pollutant removal']",2-s2.0-79960122198,BIOC,1303,Biochemistry
6529,"['Accumulation', 'Fine roots', 'Koelreuteria paniculata seedlings', 'Manganese mining wasteland']",2-s2.0-79960143437,BIOC,1312,Molecular Biology
6530,"['Building a new socialist countryside', 'Solid waste in countryside', 'Treatment and disposal']",2-s2.0-79960123393,BIOC,1310,Endocrinology
6531,"['Bohai Bay', 'Component', 'Eutrophication', 'Nutrient', 'Pollution', 'Seawater']",2-s2.0-79960122619,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
6532,"['E.coli', 'Liquid egg white', 'Pressure resistance']",2-s2.0-84900978256,NEUR,2807,Endocrine and Autonomic Systems
6533,"['DEHP', 'Learning abilities', 'MDA', 'Memory', 'Morris water maze', 'Oxidative damage', 'ROS']",2-s2.0-79960137523,BIOC,1303,Biochemistry
6534,"['Adsorption', 'Dimethylglyoxime', 'Environmental waters', 'Lead', 'Organobentonite', 'Wastewater']",2-s2.0-79960140418,BIOC,1312,Molecular Biology
6535,"['Alkali weight-reduction wastewater', 'Coagulation-sedimentation', 'Purifying', 'Recovering', 'TA']",2-s2.0-79960147281,COMP,1706,Computer Science Applications
6536,"['Concentration threshold', 'Eutrophication', 'Grey clustering method', 'Total phosphorus control']",2-s2.0-79960144247,MATH,2604,Applied Mathematics
6537,"['Coating', 'Tatol volatile organic compound (TVOC)', 'Wood-based composite']",2-s2.0-79960120770,BIOC,1315,Structural Biology
6538,"['Adsorption', 'Diesel oil', 'Silty sand']",2-s2.0-84900912907,MEDI,2725,Infectious Diseases
6539,"['Non-point source pollution', 'Permeable dam', 'Rainfall runoff']",2-s2.0-79960124521,IMMU,2406,Virology
6540,"['Angiogenesis inhibitor', 'Cartilage of Dasyatis akajei', 'Chick embryo chorioallantoic membrane (CAM)', 'Purification']",2-s2.0-79960119927,MEDI,2730,Oncology
6541,"['Carbamate insecticides', 'Floated organic drop microextraction', 'High-performance liquid chromatography']",2-s2.0-79960140837,BIOC,1306,Cancer Research
6542,"['Adipocyte', 'Chicken', 'Leptin receptor', 'RNA interference']",2-s2.0-79960132189,BIOC,1305,Biotechnology
6543,"['Eco-environment management', 'Ecological restoration and reconstruction', 'Green for water model', 'Urban dry rivers']",2-s2.0-79960123807,CENG,1502,Bioengineering
6544,"['College students', 'Nutritional status']",2-s2.0-79960118798,IMMU,2402,Applied Microbiology and Biotechnology
6545,"['825C/T polymorphism', 'Essential hypertension', 'G-protein β3 subunit', 'Population']",2-s2.0-79960121265,COMP,1700,Computer Science (all)
6546,"['Effluent', 'EGSB reactor', 'Flow field', 'Up-flow rate']",2-s2.0-84900926430,MATH,2614,Theoretical Computer Science
6547,"['Advanced treatment', 'Electrochemical', 'Fixed biofilm', 'Ozone pretreatment', 'Recycled paper effluent']",2-s2.0-79960123441,COMP,1700,Computer Science (all)
6548,"['Bifidobacterium bifidum', 'Fructus tribuli', 'Probiotics']",2-s2.0-79960150564,MATH,2614,Theoretical Computer Science
6549,"['Agricultural system', 'Atmospheric nitrogen deposition', 'Ecological effect']",2-s2.0-79960148990,COMP,1700,Computer Science (all)
6550,"['Controlling technology', 'Loss', 'Model', 'Nitrogen', 'Paddy field', 'Runoff']",2-s2.0-79960127469,MATH,2614,Theoretical Computer Science
6551,"['ARMA model', 'Prediction', 'Rabies', 'Time series models']",2-s2.0-79960111843,COMP,1703,Computational Theory and Mathematics
6552,"['Ozone-biological activated carbon', 'Reclaimed water', 'Water bloom']",2-s2.0-79960111487,MATH,2614,Theoretical Computer Science
6553,"['Boreal climate', 'Floating plant', 'Removal rate of contaminants', 'Subsurface flow constructed wetland']",2-s2.0-79960110034,COMP,1703,Computational Theory and Mathematics
6554,"['Clone', 'Expression', 'Mx']",2-s2.0-79960145490,MATH,2614,Theoretical Computer Science
6555,"['Controlling water pollutions', 'Ecological areas', 'Phytoplankton', 'Phytoremediation', 'Waigang river', 'Water hyacinth']",2-s2.0-79960126620,COMP,1703,Computational Theory and Mathematics
6556,"['Eggplant(Solanum melongena L.)', 'Molecular marker', 'Polymorphism analysis', 'Transcription factor']",2-s2.0-79960134945,MATH,2614,Theoretical Computer Science
6557,"['Enhance biological phosphorus removal (EBPR)', 'Fluorescent in situ hybridization (FISH)', 'Temperature shock', 'Tetrad forming organisms (TFOs)']",2-s2.0-79960134170,COMP,1703,Computational Theory and Mathematics
6558,"['Airborne concentration', 'Endotoxin', 'Heath risk', 'Microorganism', 'Occupational exposure limit', 'Organic dust']",2-s2.0-79960136781,MATH,2614,Theoretical Computer Science
6559,"['BALB/C mice', 'Glycomacropeptide', 'Immune']",2-s2.0-79960150461,COMP,1703,Computational Theory and Mathematics
6560,"['Alteronol', 'Cell cycle', 'Growth inhibition', 'Proliferation']",2-s2.0-79960131164,MATH,2614,Theoretical Computer Science
6561,"['Dyeing wastewater', 'Flocculation', 'Membrane bioreactor', 'Nanofiltration', 'Ozone oxidation']",2-s2.0-84900915530,COMP,1703,Computational Theory and Mathematics
6562,"['Apatite', 'Biomaterial', 'Phosphor', 'Zinc']",2-s2.0-79960148620,MATH,2614,Theoretical Computer Science
6563,"['Antitumor', 'Dicrateria sp', 'Immunomodulation', 'Polysaccharide']",2-s2.0-79960150190,COMP,1700,Computer Science (all)
6564,"['Continuous shortcut reactor', 'HRT', 'MLSS', 'Nitrification-denitrification']",2-s2.0-79960147708,BIOC,1305,Biotechnology
6565,"['Chromatain organization', 'Histone modification', 'Nucleosome positioning', 'Splicing event']",2-s2.0-79960110125,IMMU,2402,Applied Microbiology and Biotechnology
6566,NaN,2-s2.0-78651344116,BIOC,1311,Genetics
6567,"['Eco-concrete', 'Treatment', 'Wastewaterss']",2-s2.0-79960150525,BIOC,1312,Molecular Biology
6568,NaN,2-s2.0-78650853321,AGRI,1102,Agronomy and Crop Science
6569,"['Benzoic acid', 'Ccapillary electrophoresis', 'Overlapping peaks', 'Partial least squares (PLS)', 'Salicylic acid']",2-s2.0-79960115678,MEDI,2730,Oncology
6570,"['Phenol oxidation', 'Trimetallic catalyst', 'Wastewater treatment']",2-s2.0-79960144904,BIOC,1306,Cancer Research
6571,"['Auricularia auricula', 'Fruiting body', 'Mycelia', 'Se-enrichment', 'Se-tolerance']",2-s2.0-79960142087,PHAR,3005,Toxicology
6572,"['Groundwater', 'Nitrate content', 'Straw returning', 'Summer maize', 'Winter wheat']",2-s2.0-79960132103,BIOC,1303,Biochemistry
6573,"['Amido black 10B', 'Degradation', 'Saccharomycete']",2-s2.0-84900974600,BIOC,1307,Cell Biology
6574,"['Modern urban', 'Planning', 'Water ecology', 'Water system']",2-s2.0-79960140244,BIOC,1312,Molecular Biology
6575,"['Calcium ion and magnesium ion', 'External magnetic field', 'Magnetic ion exchange resins', 'Softening']",2-s2.0-79960115067,COMP,1712,Software
6576,"['Hazardous waste', 'Solid waste', 'Sustainability', 'Waste manangement']",2-s2.0-84900912506,BIOC,1303,Biochemistry
6577,"['Antibacterial', 'Ethanol extract', 'Forsythia suspensa', 'Mouse', 'S. suis antibacterial-resistant isolates']",2-s2.0-79960144053,BIOC,1304,Biophysics
6578,NaN,2-s2.0-79952610919,BIOC,1307,Cell Biology
6579,"['Land use', 'Nitrogen and phosphorus loss', 'Nutrient control', 'Pattern optimization', 'Swat model']",2-s2.0-79960139797,BIOC,1312,Molecular Biology
6580,"['Ferric sulfate', 'Hydrogen sulfide', 'Oxidation absorption', 'Pyrolusite']",2-s2.0-79960137230,COMP,1703,Computational Theory and Mathematics
6581,"['Aluminum', 'Chickens', 'Lipid peroxidation', 'Nitric oxide', 'Splenic lymphocyte']",2-s2.0-79960125427,MATH,2614,Theoretical Computer Science
6582,"['Blood cells', 'DNA damage', 'Exercise fatigue', 'Oxidative stress', 'Single cell gel electrophoresis (SCGE)']",2-s2.0-79960124231,COMP,1703,Computational Theory and Mathematics
6583,"['Behavioral intentions', 'Influencing factors', 'Residents', 'WUHA']",2-s2.0-79960139279,MATH,2614,Theoretical Computer Science
6584,"['Bile salt', 'bsh', 'Listeria monocytogenes', 'PrfA']",2-s2.0-79960148113,COMP,1701,Computer Science (miscellaneous)
6585,"['Adsorption isotherm', 'Aqueous solution', 'Biosorption', 'Carya shell', 'Chromium(VI)']",2-s2.0-79960134188,ENGI,2207,Control and Systems Engineering
6586,"['Calcium phosphate(ACP)', 'Hydrothermal treatment', 'Hydroxyapatite(HAP)', 'Modified steel slag', 'Phosphate removal']",2-s2.0-79960112469,COMP,1701,Computer Science (miscellaneous)
6587,"['Altitude', 'Nitrate nitrogen', 'Nitrite nitrogen', 'Three gorges reservoir area']",2-s2.0-79960148159,ENGI,2207,Control and Systems Engineering
6588,"['Allelochemical', 'Chlorella pyrenoidosa', 'Fangchinoline', 'Stephania tetrandra', 'Tetrandrine', 'Water bloom']",2-s2.0-79960113239,BIOC,1303,Biochemistry
6589,"['Health effects', 'Mirex', 'Pesticides', 'Toxicity']",2-s2.0-84900927923,BIOC,1312,Molecular Biology
6590,"['Pore-forming agent', 'Porous materials', 'Red mud', 'Solid waste']",2-s2.0-79960127875,COMP,1706,Computer Science Applications
6591,"['China', 'Infectious diseases', 'Spatial and temporal change']",2-s2.0-84900963254,MATH,2604,Applied Mathematics
6592,"['Biological wastewater treatment plant', 'Heavy metals', 'Sludge', 'Wastewater']",2-s2.0-79960123442,BIOC,1315,Structural Biology
6593,"['Catalytic oxidation', 'Di-n-butyl phthalat e', 'Ozone', 'Ruthenium']",2-s2.0-79960148141,MULT,1000,Multidisciplinary
6594,"['Advanced treatment', 'Heavy metals', 'Secondary effluent of municipal wastewater plant; activated carbon adsorption technology']",2-s2.0-79960120795,BIOC,1311,Genetics
6595,"['Adsorption', 'BTEX', 'Immobilization', 'Peat']",2-s2.0-79960146649,BIOC,1307,Cell Biology
6596,"['Coagulation', 'Membrane bioreactor(MBR)', 'Membrane fouling', 'Total phosphorus(TP)']",2-s2.0-79960110413,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
6597,"['Degrade chloroform', 'Zero-valence iron']",2-s2.0-79960141728,ENGI,2200,Engineering (all)
6598,"['Chromosome ploidy', 'Nitrogen stable isotope', 'Wheat']",2-s2.0-79960133259,COMP,1702,Artificial Intelligence
6599,"['Acetic acid', 'Photocatalytic degradation']",2-s2.0-79960146538,COMP,1711,Signal Processing
6600,"['Ice', 'Naphthalene', 'Phenanthrene', 'Photoconversion']",2-s2.0-79960112108,COMP,1703,Computational Theory and Mathematics
6601,"['Daily load expression', 'Flow regimes', 'Seasonal variation', 'Tiaoxi river', 'TMDL assessment']",2-s2.0-84900961762,MATH,2614,Theoretical Computer Science
6602,"['Cotton fabrics', 'Electrospinning', 'Nanofibers', 'Post-treatment', 'PVA']",2-s2.0-79960147820,AGRI,1100,Agricultural and Biological Sciences (all)
6603,"['Adverse drug effects', 'Chemical biology', 'Chemogenomics', 'Chemoproteomics', 'Computational methods', 'Drugtarget networks', 'Ligandtarget interactions', 'Pharmacological space', 'Polypharmacology', 'Small molecules', 'Target families']",2-s2.0-78650634633,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6604,"['Adenosine', 'Apoptosis', 'Bioinformatics', 'Biomarkers', 'Glutathione', 'Myoinositol', 'Oxidant stress', 'Phosphatidylserine', 'Sphingomyelin']",2-s2.0-78650668101,MEDI,2700,Medicine (all)
6605,"['Corynebacterium glutamicum', 'Substrate excretion', 'Succinate export', 'SucE', 'Transport']",2-s2.0-78651092648,BIOC,1305,Biotechnology
6606,"['""Ferroplasma acidarmanus"" Fer1', 'Extreme acidophile', 'Ferroplasma acidiphilum', 'Iron homeostasis', 'Microbiology', 'Peptide mass fingerprinting']",2-s2.0-78650371091,BIOC,1311,Genetics
6607,"['DNA computing', 'formal languages', 'hairpin completion', 'hairpin lengthening', 'hairpin structure']",2-s2.0-84940187042,AGRI,1100,Agricultural and Biological Sciences (all)
6608,"['Automated protein identification', 'Bioinformatics', 'Liquid chromatography-tandem mass spectrometry', 'Peptide mass fingerprinting']",2-s2.0-78650367050,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6609,NaN,2-s2.0-84857772692,MEDI,2700,Medicine (all)
6610,NaN,2-s2.0-79551562225,AGRI,1100,Agricultural and Biological Sciences (all)
6611,"['Bioinformatics', 'Biomarkers', 'Clinical proteomics', 'Mass spectrometry', 'Proteomics']",2-s2.0-79851513271,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6612,"['FAAS', 'Manganese', 'Potassium tetratitanate whiske']",2-s2.0-79960147747,MEDI,2700,Medicine (all)
6613,"['Angiotensin I-converting enzyme (ACE)', 'Hydrolysis', 'Oil-tea seed meal protein', 'Response surface methodology']",2-s2.0-79960144057,MEDI,2700,Medicine (all)
6614,"['Indoor ornamental plants', 'Removal capacity', 'Toluene', 'Xylene']",2-s2.0-79960129651,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6615,"['Bacterial community structure', 'Characteristics of sludge mixed liquor', 'Extracellular polymeric substances (EPS)', 'Membrane bioreactor (MBR)']",2-s2.0-79960146045,AGRI,1100,Agricultural and Biological Sciences (all)
6616,"['Carbon mineralization', 'Cunninghamia lanceolata', 'Soil organic carbon', 'Subtropical area', 'Successive rotation']",2-s2.0-79960117683,BIOC,1311,Genetics
6617,"['ag85a-mpb63 fusion gene', 'Cloning', 'Mycobacterium bovis', 'Prokaryotic expression']",2-s2.0-79960120488,BIOC,1307,Cell Biology
6618,The Chinese version of the 25-item Wender Utah Rating Scale ADHD reliability validity,2-s2.0-79960142505,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
6619,"['Alginate', 'Enhanced strength', 'Injectable hydrogel', 'PLLA microspheres']",2-s2.0-79960128934,BIOC,1311,Genetics
6620,"['Affinity ligand', 'Biopanning', 'Peptide', 'Phage display', 'Tyrosinase']",2-s2.0-79960146970,BIOC,1312,Molecular Biology
6621,"['Bio-toilet', 'Electricity', 'Flush toilet', 'Life cycle assessment', 'Uncertainty analysis']",2-s2.0-79960146293,BIOC,1303,Biochemistry
6622,"['Phreatic evaporation', 'Reed', 'Soil water and soil salt movement', 'Wetland']",2-s2.0-84900972194,BIOC,1312,Molecular Biology
6623,"['Brood size', 'Caenorhabditis elegans', 'Germ cell death', 'Size effects']",2-s2.0-84900946921,COMP,1706,Computer Science Applications
6624,"['Activated sludge', 'Aerobic granular sludge', 'Furfural', 'SBR']",2-s2.0-79960112104,MATH,2604,Applied Mathematics
6625,"['Comprehensive trophic state indices(TLI)', 'Diversity indices', 'Dongping Lake', 'Phytoplankton', 'Trophic state']",2-s2.0-79960144246,BIOC,1315,Structural Biology
6626,"['Activated carbon', 'Hexavalent chromium', 'Isotherm', 'Modification']",2-s2.0-79960141705,PHYS,3100,Physics and Astronomy (all)
6627,"['Atmospheric dry and wet deposition', 'Daqing City', 'Heavy metals']",2-s2.0-79960120550,MATH,2600,Mathematics (all)
6628,"['Dry-hot valley', 'Eco-environmental', 'Ecological restoration']",2-s2.0-79960134345,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6629,"['Heavy metals', 'Park', 'Road', 'Statistical analysis', 'Xiangtan city']",2-s2.0-79960125718,CHEM,1600,Chemistry (all)
6630,"['Electrostatic spray', 'Flue gas desulfurization', 'Model', 'Simulation']",2-s2.0-84900950117,MATE,2500,Materials Science (all)
6631,"['Hypoglycemic mechanism', 'Polysaccharide', 'Therapeutic potential']",2-s2.0-79960145426,MATH,2614,Theoretical Computer Science
6632,"['Carbon nanotube', 'Decolorization', 'Dissolved oxygen', 'Microsphere', 'Sodium alginate']",2-s2.0-79960136133,COMP,1700,Computer Science (all)
6633,"['Aliphatics', 'Diesel oil', 'Evaporation']",2-s2.0-84900974580,PHYS,3107,"Atomic and Molecular Physics, and Optics"
6634,"['Emulsion liquid membrane', 'Mathematical model', 'Phenol removal', 'Verification']",2-s2.0-79960137246,COMP,1700,Computer Science (all)
6635,"['Bamboo charcoal', 'Cadmium', 'Nickel', 'Solid-phase extraction', 'Water sample']",2-s2.0-79960132108,MATH,2614,Theoretical Computer Science
6636,"['Double liquid-level', 'Flue gas', 'Limestone', 'Sprayed bubbling']",2-s2.0-79960126559,BIOC,1305,Biotechnology
6637,"['Cadmium', 'Chitosan', 'Removal', 'Resin']",2-s2.0-84900961633,IMMU,2402,Applied Microbiology and Biotechnology
6638,"['Chemical species', 'Composite coagulant', 'Surface water', 'Zeta potential']",2-s2.0-79960132712,COMP,1700,Computer Science (all)
6639,"['Derivative', 'Dispersion', 'Polyaspartic acid', 'Polysuccinimide', 'Scale inhibition', 'Water treatment']",2-s2.0-79960118833,MATH,2614,Theoretical Computer Science
6640,"['Ardra', 'Ecological diversity measures', 'Reclaimed water']",2-s2.0-79960119556,COMP,1700,Computer Science (all)
6641,"['Methane oxidation', 'Mixed methanotrophs agent', 'The aged refuse']",2-s2.0-79960112066,MATH,2614,Theoretical Computer Science
6642,"['Desertification', 'Ordinary kriging', 'Semi-arid area', 'Semivariogram', 'Vegetation restoration']",2-s2.0-79960115916,COMP,1700,Computer Science (all)
6643,"['Combination', 'Nontraditional water resources', 'Rainwater', 'Reclaimed water']",2-s2.0-79960133148,MATH,2614,Theoretical Computer Science
6644,"['Cleavage site prediction', 'MHC molecules', 'Proteasomes', 'Rough Set']",2-s2.0-79960114779,COMP,1710,Information Systems
6645,"['Direct economic loss assessment', 'Harmful algae blooms (HABs)', 'Indirect economic loss assessment', 'IO model']",2-s2.0-84900937544,COMP,1712,Software
6646,"['Acidithiobacillus thiooxidans', 'Autotrophic bioleaching', 'Heavy metal', 'Heterotrophic microorganism', 'Removal', 'Sediment']",2-s2.0-79960124538,COMP,1700,Computer Science (all)
6647,"['Lipase', 'Myristyl hydroxyproline lauryl alcohol diester', 'Oil-water partition coefficient']",2-s2.0-79960111722,MATH,2614,Theoretical Computer Science
6648,"['Constructed wetland', 'Dynamic characteristics of water quality', 'Removal rate of contaminants', 'Subsurface flow constructed wetland']",2-s2.0-79960150523,COMP,1712,Software
6649,"['Low-fat', 'Mozzarella cheese', 'Structure']",2-s2.0-84900979745,COMP,1710,Information Systems
6650,"['BALB/C mice', 'Immunity', 'Lactobacillus rhamnosus TUST006']",2-s2.0-79960148346,COMP,1700,Computer Science (all)
6651,"['Hand function', 'Quantity of the movement', 'Rehabilitation training program', 'Specific task']",2-s2.0-79960141085,MATH,2614,Theoretical Computer Science
6652,"['DPC', 'GSH', 'Oxidative stress', 'Rat', 'ROS']",2-s2.0-84900963002,COMP,1700,Computer Science (all)
6653,"['Bioinformatics', 'Cluster analysis', 'Data analysis', 'Flow cytometry', 'Model selection', 'Statistics']",2-s2.0-78650436333,MATH,2614,Theoretical Computer Science
6654,"['CLIC1', 'Complete hydatidiform mole', 'Malignant transformation', 'Proteomics']",2-s2.0-79951473369,COMP,1700,Computer Science (all)
6655,"['Cell phones', 'Information technology (IT) use', 'Internet', 'Videogames']",2-s2.0-78449280348,MATH,2614,Theoretical Computer Science
6656,"['Itraq', 'Mass spectrometry', 'Microbiology', 'Proteomics', 'Silac']",2-s2.0-78751633947,MATH,2614,Theoretical Computer Science
6657,"['Acrosome reaction', 'Atrazine', 'Eriocheir sinensis', 'Spermatozoa']",2-s2.0-79960117768,COMP,1700,Computer Science (all)
6658,"['Archaea', 'FASTA', 'Gibbs sampler', 'Kozak consensus', 'Shine-Dalgarno sequence', 'Translation initiation']",2-s2.0-79960144587,COMP,1700,Computer Science (all)
6659,"['Adsorption', 'Cadmium ions', 'Modified eggshell membrane', 'Thiol-functionalized', 'Wastewater']",2-s2.0-79960144610,MATH,2614,Theoretical Computer Science
6660,"['Food security', 'Human health', 'Management strategys', 'Soil quality']",2-s2.0-84900949441,BIOC,1312,Molecular Biology
6661,"['Gob-effect', 'Mine', 'Risk classification']",2-s2.0-84900923585,AGRI,1100,Agricultural and Biological Sciences (all)
6662,"['Adsorption', 'Enhanced ultrafiltration', 'Nickel ions', 'Peat', 'Polymer acrylic acid']",2-s2.0-79960138888,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6663,"['Carbon footprint', 'Household solid waste disposal', 'Life-cycle assessment']",2-s2.0-79960123615,MEDI,2700,Medicine (all)
6664,"['Drastic', 'Grey method', 'Groundwater vulnerability']",2-s2.0-79960115979,COMP,1700,Computer Science (all)
6665,"['Antihyperglycemic', 'Crodyceps militaris', 'Diabetes']",2-s2.0-79960135267,MATH,2614,Theoretical Computer Science
6666,"['Bioemulsan', 'Biosurfactant', 'Crud oil', 'Remediation', 'Stenotrophomous maltophilia']",2-s2.0-79960136992,COMP,1712,Software
6667,"['Characterization', 'Hematite tailings', 'Non-fired bricks']",2-s2.0-84900971870,COMP,1710,Information Systems
6668,"['Blast-furnace slag', 'Cementing material', 'Durability', 'Steel slag']",2-s2.0-79960124255,COMP,1700,Computer Science (all)
6669,"['Adsorption', 'Basic amino acid', 'Cellulose adsorbent', 'Reusability', 'Spherical']",2-s2.0-79960144244,MATH,2614,Theoretical Computer Science
6670,"['Ethidium bromide', 'Male mice', 'Recombination', 'Topoisomerase II inhibitor']",2-s2.0-79960111006,BIOC,1303,Biochemistry
6671,"['L-aspartic acid', 'Modified electrode', 'Norepinephrine', 'Voltemmetric determination']",2-s2.0-79960135370,BIOC,1312,Molecular Biology
6672,"['Infraocclusion', 'Occlusal reconstruction', 'Relaxation splint', 'Removable partial denture', 'Temporomandibular disorders']",2-s2.0-79960111941,COMP,1706,Computer Science Applications
6673,"['Dredged waste', 'Germination rate', 'Planting soil', 'Solidification']",2-s2.0-79960111236,MATH,2604,Applied Mathematics
6674,"['Chlorophyll fluorescence', 'Container seedling', 'Cyclobalanopsis glauca', 'Pigment', 'Shading']",2-s2.0-79960123171,BIOC,1315,Structural Biology
6675,"['eQTL', 'Genome-wide association study (GWAS)', 'Liver', 'Obesity']",2-s2.0-79960121589,COMP,1700,Computer Science (all)
6676,"['Caspase activated apoptosis', 'Michaelis-Menten kinetics model', 'Parameter estimation', 'Power law', 'Reaction rates']",2-s2.0-79960122728,MATH,2614,Theoretical Computer Science
6677,"['Cationic polyacrylamide', 'Characterization', 'Flocculant', 'Synthesis']",2-s2.0-79960111689,BIOC,1305,Biotechnology
6678,"['Arsenic', 'Atomic fluorescence spectrophotometer', 'Pizhou']",2-s2.0-84900961446,BIOC,1311,Genetics
6679,"['Coastal zone', 'Fluorine', 'Geochemistry', 'Groundwater', 'Human health', 'Seawater intrusion', 'Water quality']",2-s2.0-79960118160,COMP,1700,Computer Science (all)
6680,"['Beiyun River', 'Hydrodynamic model', 'Water quality model']",2-s2.0-79960127728,MATH,2614,Theoretical Computer Science
6681,"['Composition', 'Crude oil', 'Evaporation', 'Viscosity']",2-s2.0-84900985274,MATH,2614,Theoretical Computer Science
6682,"['Fouling mitigation', 'Nano-particles', 'Oilfield wastewater treatment', 'PVDF membrane']",2-s2.0-79960150154,COMP,1700,Computer Science (all)
6683,"['Accumulation factor', 'Chrysanthemum carinatum', 'Hyperaccumulator', 'Remediation factor', 'Tolerance']",2-s2.0-79960113161,BIOC,1303,Biochemistry
6684,"['Coagulation', 'Modified chitin', 'Quaternary phosphonium salt', 'Sterilization', 'Synthesis']",2-s2.0-79960138898,BIOC,1307,Cell Biology
6685,"['Domestic sewage', 'Powdered activated carbon, SBR', 'Treatment']",2-s2.0-79960124085,BIOC,1312,Molecular Biology
6686,"['Atmospheric pressure', 'Control measures', 'Gas emission law']",2-s2.0-79960122548,COMP,1700,Computer Science (all)
6687,"['Random', 'Risk', 'Stochastic simulation', 'Water quality']",2-s2.0-79960135472,MATH,2614,Theoretical Computer Science
6688,"['Degradation', 'Malachite green', 'Nanomaterial']",2-s2.0-84900926141,COMP,1700,Computer Science (all)
6689,"['Beer-spoilage bacteria', 'Minimum inhibiting concentration', 'Natamycin', 'Saccharomyces cerevisiaes']",2-s2.0-79960135951,MATH,2614,Theoretical Computer Science
6690,"['Ammonian removal', 'pH', 'SBR']",2-s2.0-84900914347,COMP,1712,Software
6691,"['Bacillus subtilis', 'Biomolecules', 'Enzyme activity', 'Hydroxyl radicals', 'Killing']",2-s2.0-84900944698,COMP,1710,Information Systems
6692,"['Extraction', 'Lycium barbarum', 'Optimization', 'Polysaccharide', 'Response surface methodology']",2-s2.0-79960118089,COMP,1700,Computer Science (all)
6693,"['Butachlor', 'Growth', 'Thyroid hormones', 'Zebrafish']",2-s2.0-79960111003,MATH,2614,Theoretical Computer Science
6694,"['Circular dichroism', 'Fluorescenc', 'FT-IR', 'Lysozyme', 'Rutin']",2-s2.0-84900948926,COMP,1700,Computer Science (all)
6695,"['Bag filter', 'Dust removing rate', 'Pulsate dust purging', 'Removing rate force', 'Reverse air speed']",2-s2.0-79960145265,MATH,2614,Theoretical Computer Science
6696,"['CFD', 'Contaminant air', 'Dynamic mesh', 'Swing door']",2-s2.0-79960137598,COMP,1700,Computer Science (all)
6697,"['Bioassay', 'Effluent', 'Marine environment', 'Marine medaka', 'Toxic risk classification']",2-s2.0-79960113397,MATH,2614,Theoretical Computer Science
6698,"['Insertion-deletion systems', 'Membrane computing', 'Universality']",2-s2.0-80052798330,COMP,1700,Computer Science (all)
6699,"['DNA methylation', 'Gastric cancer', 'Histone deacetylation', 'Promoter', 'RhoE']",2-s2.0-78650740081,MATH,2614,Theoretical Computer Science
6700,"['Apple', 'Degradation', 'Ozone/ultrasound treatment', 'Residual pesticides']",2-s2.0-79960141217,COMP,1700,Computer Science (all)
