,Author Keyword,eID,Abbreviation,Code,Text
5964,"['Comparative genomics', 'Copy number variation', 'User interface', 'Visualization', 'Wall-sized high-resolution displays']",2-s2.0-84892645329,MATH,2614,Theoretical Computer Science
5965,"['Cell transfection', 'Gene expression', 'Gonad development', 'Microarray', 'MicroRNA', 'MiR-124', 'Ovary', 'Regulation of translation', 'Sex determination']",2-s2.0-84899890278,COMP,1700,Computer Science (all)
5966,NaN,2-s2.0-84872103694,MATH,2614,Theoretical Computer Science
5967,"['Computational and mathematical modelling', 'Mycobacterium tuberculosis latency', 'Regulatory gene networks', 'Systems biology', 'Time series microarray data']",2-s2.0-84875257349,COMP,1700,Computer Science (all)
5968,"['cancer', 'feature selection', 'gene microarray', 'patient response']",2-s2.0-84891075706,MATH,2614,Theoretical Computer Science
5969,NaN,2-s2.0-84888633096,BIOC,1305,Biotechnology
5970,"['Beta-Cell', 'Diabetes', 'Fatty acids', 'Glucose', 'Human proteome', 'Islet', 'Obesity']",2-s2.0-84959373914,MEDI,2701,Medicine (miscellaneous)
5971,"['Color coding', 'Motifs', 'Subgraph counting']",2-s2.0-84893250713,CENG,1502,Bioengineering
5972,"['2D-DIGE', 'Bioinformatics', 'Gold Nanoparticles', 'Molecular Biocompatibility', 'Proteomics']",2-s2.0-84876524056,ENGI,2204,Biomedical Engineering
5973,"['2D AB off-lattice model', 'Heuristic-based tabu search algorithm', 'Local search', 'Protein structure prediction']",2-s2.0-84884833179,PHAR,3003,Pharmaceutical Science
5974,"['2-DE', 'Esca', 'Grapevine', 'Plant proteomics', 'Ripening']",2-s2.0-84872402955,COMP,1706,Computer Science Applications
5975,NaN,2-s2.0-84893285187,ENGI,2208,Electrical and Electronic Engineering
5976,"['Aquareovirus', 'Enhancement', 'Fusion protein NS16', 'NS26', 'Syncytium formation']",2-s2.0-84872816325,COMP,1700,Computer Science (all)
5977,NaN,2-s2.0-84891437816,MATH,2614,Theoretical Computer Science
5978,"['Bioinformatics', 'Biomarker', 'Electrospray ionization', 'Glycomics', 'Glycoproteins', 'Glycosylation', 'Ionization methods', 'Liquid chromatography', 'Mass spectrometry', 'Matrix-assisted laser desorption/ionization', 'Nomenclature', 'Proteomics']",2-s2.0-84934443264,MATH,2614,Theoretical Computer Science
5979,"['Personalized medicine', 'SNP', 'SPARQL']",2-s2.0-84908347997,COMP,1700,Computer Science (all)
5980,"['bioinformatics', 'genome assembly', 'GPU', 'parallel processing']",2-s2.0-84900329557,COMP,1700,Computer Science (all)
5981,NaN,2-s2.0-84871727826,MATH,2614,Theoretical Computer Science
5982,"['Acute myeloid leukemia', 'Gene expression microarray', 'Myelodysplastic syndrome', 'Nested case-control study', 'Risk factors']",2-s2.0-84871296771,COMP,1700,Computer Science (all)
5983,"['Bioinformatics', 'Data analysis', 'Genomics', 'High-performance computing', 'Infrastructure', 'Next-generation sequencing']",2-s2.0-85006201950,MATH,2614,Theoretical Computer Science
5984,"['Haplotype', 'Interaction', 'Single nucleotide polymorphisms']",2-s2.0-84877679792,COMP,1700,Computer Science (all)
5985,"['Active messages', 'Data-intensive applications', 'MPI', 'Multicore', 'RMA']",2-s2.0-84904498093,MATH,2614,Theoretical Computer Science
5986,"['C1ORF87', 'CREF gene', 'Druggable genes', 'Post genome', 'Uncharacterized genes']",2-s2.0-84900798283,MATH,2614,Theoretical Computer Science
5987,"['Cattle', 'FISH', 'River buffalo', 'Sheep']",2-s2.0-84877648836,COMP,1700,Computer Science (all)
5988,"['cyberinfrastructure (CI)', 'data dictionaries', 'data sharing', 'provenance', 'Scientific activity management', 'workflow']",2-s2.0-84891110835,COMP,1700,Computer Science (all)
5989,"['Mapper', 'Parallel', 'Query', 'Resequencing', 'Sequence', 'TAPyR']",2-s2.0-84886259090,MATH,2614,Theoretical Computer Science
5990,"['Blast', 'Hadoop', 'parallelization', 'Sequence alignment']",2-s2.0-84896293880,BIOC,1305,Biotechnology
5991,"['bioinformatics', 'crowdsourcing', 'economic development', 'human computation', 'poverty alleviation']",2-s2.0-84893939333,IMMU,2402,Applied Microbiology and Biotechnology
5992,NaN,2-s2.0-84892868834,COMP,1700,Computer Science (all)
5993,"['Dengue virus', 'Envelope protein', 'Recombinant']",2-s2.0-84940322428,MATH,2614,Theoretical Computer Science
5994,"['Bioinformatics analysis', 'Esophageal squamous cell carcinoma', 'Fascin', 'Knockdown']",2-s2.0-84893379944,AGRI,1100,Agricultural and Biological Sciences (all)
5995,"['Diabetes', 'Diet-gene interaction', 'Food supplement', 'Nutrigenomics', 'Nutrition', 'Obesity']",2-s2.0-84878497806,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
5996,"['Aho-Corasick algorithm', 'GPU', 'parallelization', 'shared-memory bank conflict']",2-s2.0-84899705988,MEDI,2700,Medicine (all)
5997,"['Accumulo', 'Big Data', 'D4M', 'database schema', 'Hadoop', 'NoSQL']",2-s2.0-84893498943,COMP,1700,Computer Science (all)
5998,"['Dual averaging method', 'Feature selection', 'Multitask learning', 'Online learning', 'Supervised learning']",2-s2.0-84893288034,MATH,2614,Theoretical Computer Science
5999,"['Bioinformatics', 'locomotor behavior analysis', 'machine learning', 'zebrafish larva']",2-s2.0-84899445580,COMP,1700,Computer Science (all)
6000,NaN,2-s2.0-84876517729,MATH,2614,Theoretical Computer Science
6001,"['Distance histograms', 'Metagenomics', 'Metatranscriptomics', 'RRNA detection']",2-s2.0-84905864881,COMP,1700,Computer Science (all)
6002,"['HDAC', 'I-DIRT', 'interactions', 'proteomics', 'SAINT']",2-s2.0-84879574177,MATH,2614,Theoretical Computer Science
6003,"['Artificial Bees Colony', 'Genetic Algorithm', 'Prediction', 'Protein structure']",2-s2.0-84904660569,MATH,2614,Theoretical Computer Science
6004,NaN,2-s2.0-84876543738,COMP,1700,Computer Science (all)
6005,"['Classification', 'High-dimensional data', 'Method selection bias', 'Repeated subsampling', 'Tuning bias']",2-s2.0-84901196253,COMP,1700,Computer Science (all)
6006,"['Data representation', 'Large margins', 'Multi-manifolds', 'Sparse coding']",2-s2.0-84901765974,MATH,2614,Theoretical Computer Science
6007,"['Affymetrix GeneChips microarrays', 'Filter feature selection methods', 'Illumina microarrays', 'the lasso estimate']",2-s2.0-84899446348,COMP,1700,Computer Science (all)
6008,"['Hepatocellular carcinoma (HCC)', 'MicroRNAs (miRNAs)', 'Microvesicles (MVs)', 'Target genes']",2-s2.0-84897940847,MATH,2614,Theoretical Computer Science
6009,"['Erythrocyte', 'Erythroid differentiation', 'Erythropoiesis', 'Hematopoiesis', 'microRNA (miRNA)', 'microRNA expression']",2-s2.0-84871720528,AGRI,1100,Agricultural and Biological Sciences (all)
6010,"['Bioinformatics', 'Combination', 'Logistic curve', 'Machine learning', 'Prediction', 'Research topics']",2-s2.0-84875739068,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6011,"['Azadiracta indica', 'Lantana camara', 'Mangifera indica', 'Phytochemical analysis', 'Secondary metabolites']",2-s2.0-84878774712,MEDI,2700,Medicine (all)
6012,"['Alpha-synucein', 'Argus lab', 'Hyperchem and cache', 'QSAR', 'SNCA gene', 'SPDBV']",2-s2.0-84880777788,COMP,1708,Hardware and Architecture
6013,"['Clusters', 'Correlation networks', 'Gene expressions', 'Hubs', 'Ontology enrichment', 'Systems biology']",2-s2.0-84898037983,COMP,1705,Computer Networks and Communications
6014,"['Apoptosis', 'MicroRNA', 'Pituitary adenoma', 'PTEN/Akt signaling pathway']",2-s2.0-84905966961,AGRI,1100,Agricultural and Biological Sciences (all)
6015,"['Bioinformatics', 'G-protein coupled receptor', 'Mammalian genome', 'Multigene family', 'Olfactory receptor']",2-s2.0-84884807563,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6016,"['CNF (conjunctive normal form)', 'DNF (disjunctive normal form) and PLA (programmable logic arrays)', 'FPGA(field programmable gate arrays)']",2-s2.0-84893941642,MEDI,2700,Medicine (all)
6017,NaN,2-s2.0-84924417994,COMP,1700,Computer Science (all)
6018,NaN,2-s2.0-84874060169,MATH,2614,Theoretical Computer Science
6019,"['Attribute selection', 'Classification', 'Data mining', 'Pattern recognition', 'Rough sets']",2-s2.0-84884417982,COMP,1700,Computer Science (all)
6020,NaN,2-s2.0-84871768966,MATH,2614,Theoretical Computer Science
6021,"['Luteinizing hormone receptor', 'microRNA', 'Ovary', 'Posttranscriptional regulation']",2-s2.0-84899845121,COMP,1700,Computer Science (all)
6022,"['HIF-1α', 'miR-199b', 'Prostate cancer']",2-s2.0-84877022861,MATH,2614,Theoretical Computer Science
6023,"['Bioinformatics', 'Diagnosis', 'Genome', 'Malaria', 'Molecular tools']",2-s2.0-84876047305,COMP,1700,Computer Science (all)
6024,NaN,2-s2.0-84874947727,MATH,2614,Theoretical Computer Science
6025,"['Deterministic annealing', 'Multidimensional scaling']",2-s2.0-84893516488,COMP,1700,Computer Science (all)
6026,"['F. × ananassa', 'F. vesca', 'Fragaria', 'molecular markers', 'next-generation', 'physical maps', 'Roche 454', 'sequencing']",2-s2.0-84867240690,MATH,2614,Theoretical Computer Science
6027,NaN,2-s2.0-84893282947,PHAR,3003,Pharmaceutical Science
6028,"['Biomarker', 'Gastric cancer', 'ITIH4', 'iTRAQ', 'Western blot']",2-s2.0-84940307327,MEDI,2701,Medicine (miscellaneous)
6029,"['Antisense transcripts', 'Arabidopsis', 'Chromatin', 'Epigenetics', 'Epigenomics', 'Histone modification', 'Transcriptome']",2-s2.0-84871967979,CENG,1502,Bioengineering
6030,NaN,2-s2.0-84988908521,COMP,1706,Computer Science Applications
6031,"['cloud computing', 'dynamic workflows', 'scientific workflows']",2-s2.0-84901653561,BIOC,1305,Biotechnology
6032,"['allergy', 'anaphylaxis', 'atopic dermatitis', 'Dermatology', 'drug', 'food', 'hypersensitivity disorders', 'insect venom', 'skin disease', 'urticaria']",2-s2.0-84871721837,ENGI,2204,Biomedical Engineering
6033,"['bioinformatics', 'disease susceptibility', 'genetic polymorphism', 'microbiology', 'periodontal disease', 'single-nucleotide polymorphism (SNP)']",2-s2.0-84870932318,ENGI,2208,Electrical and Electronic Engineering
6034,"['Bioinformatics', 'Boosting', 'Class Imbalance', 'Feature Selection', 'High Dimensionality', 'Patient Response']",2-s2.0-84899451623,MEDI,2700,Medicine (all)
6035,"['bioinformatics', 'lactation', 'microarray', 'next-generation sequencing', 'nutrition', 'ruminant']",2-s2.0-84888042882,COMP,1700,Computer Science (all)
6036,NaN,2-s2.0-84883724024,MATH,2614,Theoretical Computer Science
6037,"['adverse drug effects', 'bioinformatics', 'systems analysis']",2-s2.0-84872243783,COMP,1700,Computer Science (all)
6038,"['Best practice', 'Bioinformatics', 'Collaborative learning', 'Next-generation sequencing', 'Training']",2-s2.0-84896904129,MATH,2614,Theoretical Computer Science
6039,"['Bioinformatics', 'Hidden Markov Model', 'Hierarchical Clustering', 'Sequential Motif']",2-s2.0-84899455611,COMP,1700,Computer Science (all)
6040,"['data curation', 'ontology', 'semantic annotation']",2-s2.0-84874116834,MATH,2614,Theoretical Computer Science
6041,"['5S-rRNA gene', 'Acorus calamus', 'Cytogenetics', 'EcoRI', 'NTS region', 'PCR-RFLP', 'β-asarone']",2-s2.0-84902594379,COMP,1700,Computer Science (all)
6042,NaN,2-s2.0-84875405898,MATH,2614,Theoretical Computer Science
6043,"['Biomarkers', 'Doping', 'Gene signature', 'Microarray']",2-s2.0-84891617885,COMP,1700,Computer Science (all)
6044,NaN,2-s2.0-84872034377,MATH,2614,Theoretical Computer Science
6045,"['ELTD1', 'Glioblastoma multiforme', 'Gliomas', 'Immunohistochemistry', 'Molecular magnetic resonance imaging', 'Rat F98 glioma model']",2-s2.0-84871992282,PHAR,3003,Pharmaceutical Science
6046,"['Chloroflexus', 'Comparative genomics', 'L-rhamnose catabolism', 'Metabolic reconstruction', 'Regulon']",2-s2.0-84892181979,MEDI,2701,Medicine (miscellaneous)
6047,NaN,2-s2.0-84876764053,CENG,1502,Bioengineering
6048,"['Brain map', 'Data analysis', 'Self-organizing map', 'Similarity', 'SOM', 'Vector quantization']",2-s2.0-84870458934,COMP,1706,Computer Science Applications
6049,"['Endometrium', 'Gene expression', 'Genomics', 'Illumina GAIIx', 'Implantation', 'Pig', 'Pregnancy', 'Sus scrofa', 'Swine', 'Uterus']",2-s2.0-84895545646,BIOC,1305,Biotechnology
6050,"['approximate matching', 'bioinformatics', 'biomedicine', 'data clustering', 'data mining', 'DNA sequences', 'Drosophila', 'E coli', 'exact matching', 'fault tolerance', 'FCM', 'fuzzy C-means clustering', 'genome data', 'K-means clustering', 'knowledge extraction', 'pattern matching', 'PCM', 'possibilistic C-means clustering', 'protein sequences', 'soft computing']",2-s2.0-84877696175,ENGI,2204,Biomedical Engineering
6051,NaN,2-s2.0-84871873731,ENGI,2208,Electrical and Electronic Engineering
6052,"[""Fuch's corneal dystrophy"", 'Gene network', 'Genome-wide association', 'Pitt-Hopkins syndrome', 'Protein-protein interaction']",2-s2.0-84871281959,MEDI,2700,Medicine (all)
6053,NaN,2-s2.0-84906066558,COMP,1700,Computer Science (all)
6054,"['DNA Microarray', 'Ensemble Feature Selection', 'Feature List Aggregation', 'Similarity']",2-s2.0-84891120948,MATH,2614,Theoretical Computer Science
6055,"['β-1,3-glucanase', 'Antifungal activity', 'Molecular cloning', 'Pyrus pyrifolia Nakai', 'Transgenic tobacco']",2-s2.0-84871938320,PHAR,3003,Pharmaceutical Science
6056,"['Allergen prediction', 'Allergens', 'Bioinformatics', 'Chickpea', 'Proteomics']",2-s2.0-84885392665,MEDI,2701,Medicine (miscellaneous)
6057,"['Cytotoxin-associated gene A', 'Helicobacter pylori', 'multi-epitope vaccine', 'neutrophil activating protein', 'outer inflammatory protein A']",2-s2.0-84879663670,CENG,1502,Bioengineering
6058,"['Bioinformatics', 'Bone formation', 'Genes', 'Osteogenesis']",2-s2.0-84870449362,COMP,1706,Computer Science Applications
6059,"['Cystic firosis', 'Genes', 'Polymerase chain reaction', 'Pseudomonas aeruginosa']",2-s2.0-84940318719,BIOC,1305,Biotechnology
6060,"['Feature Selection', 'Imbalanced Data', 'Noise Injection', 'Stability']",2-s2.0-84899424071,ENGI,2204,Biomedical Engineering
6061,"['Biomarker', 'Broad spectrum antibiotics', 'Epitope', 'Lc-ms/ms', 'Mantoux test']",2-s2.0-84896304657,ENGI,2208,Electrical and Electronic Engineering
6062,NaN,2-s2.0-84881517321,MEDI,2700,Medicine (all)
6063,"['AU-rich elements', 'Autism', 'G-quadruplex', 'MECP2', 'MicroRNAs', 'Post-transcriptional regulation']",2-s2.0-84900989931,COMP,1700,Computer Science (all)
6064,"['ataxia', 'autosomal dominant cerebellar ataxia', 'autosomal recessive cerebellar ataxia', 'diagnosis', 'genetics']",2-s2.0-84884822376,MATH,2614,Theoretical Computer Science
6065,NaN,2-s2.0-84876750679,COMP,1700,Computer Science (all)
6066,NaN,2-s2.0-84871999238,MATH,2614,Theoretical Computer Science
6067,NaN,2-s2.0-84876548209,MATH,2614,Theoretical Computer Science
6068,"['Bioinformatics', 'Cancer biomarker', 'Classification', 'Gene expression profile', 'Meta-analysis']",2-s2.0-84875353957,COMP,1700,Computer Science (all)
6069,"['Aplysia', 'CA1 neurons', 'Ctenophores', 'Hippocampus', 'Ion proton', 'Ion Torrent', 'Single-cell RNA-seq', 'Transcriptome']",2-s2.0-84934440419,ENGI,2207,Control and Systems Engineering
6070,"['Bioinformatics', 'Card15', 'Database', 'Gene', 'Scientific computing', 'Synonymous codon']",2-s2.0-84876031742,BIOC,1305,Biotechnology
6071,"['Bluetooth', 'Gateway function', 'Storage function', 'WBAN', 'Zigbee']",2-s2.0-84947055461,BIOC,1311,Genetics
6072,NaN,2-s2.0-84871834756,BIOC,1303,Biochemistry
6073,"['Epidemiology', 'H3N2 subtype', 'Influenza A virus', 'Molecular sequence data', 'Phylogeography', 'Zoonoses']",2-s2.0-84872419922,BIOC,1312,Molecular Biology
6074,"['Bioinformatics', 'Clusters', 'F-measure', 'Gene ontology', 'Protein-protein interaction network']",2-s2.0-84872679737,COMP,1706,Computer Science Applications
6075,"['Genome variant annotation', 'Genome variant identification', 'Genome variant interpretation', 'Sequencing']",2-s2.0-84896323921,MATH,2604,Applied Mathematics
6076,"['Archaea', 'Dihydroxyacetone kinase', 'Dihydroxyacetone metabolism', 'Glycerol kinase', 'Haloarchaea', 'Halobacteria']",2-s2.0-84892181340,BIOC,1315,Structural Biology
6077,NaN,2-s2.0-84871779895,BIOC,1303,Biochemistry
6078,NaN,2-s2.0-84872032987,CHEM,1600,Chemistry (all)
6079,"['Biomarkers', 'Classification', 'Data integration', 'Expert knowledge', 'Molecular signatures']",2-s2.0-84871556673,AGRI,1100,Agricultural and Biological Sciences (all)
6080,NaN,2-s2.0-84872869007,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6081,"['cantiliver', 'Comsol', 'DNA detection', 'DNA immobilization', 'micromechanical sensor', 'porous silicon']",2-s2.0-84922272779,MEDI,2700,Medicine (all)
6082,"['Bioinformatics', 'Design', 'RNA interference', 'SiRNA']",2-s2.0-84934438901,BIOC,1303,Biochemistry
6083,NaN,2-s2.0-84930894919,CHEM,1600,Chemistry (all)
6084,"['Business intelligence', 'CUBIST project', 'Formal concept analysis (FCA)', 'Gene expression', 'Recruitment consultancy', 'Resource description framework (RDF)', 'Satellite telemetry', 'Semantic technology', 'Semantic web']",2-s2.0-84902967538,BIOC,1303,Biochemistry
6085,"['ABC transporter', 'L. major', 'microRNA', 'miRNA-like elements', 'Visceral leishmaniasis']",2-s2.0-84979197144,BIOC,1307,Cell Biology
6086,"['Artificial intelligence', 'Automated reasoning', 'Biochemistry', 'Bioinformatics', 'Biology', 'Computational biology', 'Discovery', 'Formal knowledge representation', 'Identifier Description', 'Integration', 'Models', 'Ontology', 'OWL', 'Pathway', 'Protein', 'Query', 'RDF', 'Relation', 'SBML', 'Semantic annotation', 'Semantic web', 'Simulation', 'Small molecule', 'SPARQL', 'Sustainability', 'Systems biology', 'Type', 'Validation', 'World Wide Web']",2-s2.0-84948101264,BIOC,1312,Molecular Biology
6087,NaN,2-s2.0-84988290528,BIOC,1303,Biochemistry
6088,"['Autoantibody profiles', 'Complex disease classification', 'Correlation method', 'Gene expression profiles', 'Virtual sample template']",2-s2.0-84901503247,CHEM,1600,Chemistry (all)
6089,NaN,2-s2.0-84871958447,CHEM,1600,Chemistry (all)
6090,"['Cohesion', 'Itemset mining', 'Multidimensional data', 'Protein structure']",2-s2.0-84890669392,BIOC,1303,Biochemistry
6091,"['Differentiation potential', 'Gene expression', 'Mesenchymal stem cells', 'Periodontal ligament', 'Umbilical cord', ""Wharton's jelly""]",2-s2.0-84874350953,BIOC,1303,Biochemistry
6092,"['I.3.6 [Computer Graphics]: Methodology and Techniques-Interaction techniques', 'J.3 [Computer Applications]: Life and Medical Sciences-Biology and genetics']",2-s2.0-84892666614,CHEM,1600,Chemistry (all)
6093,"['Autism', 'DNA microarrays', 'Genome', 'Genomic and chromosomal abnormalities', 'Mental retardation', 'Molecular karyotyping', 'Rett syndrome']",2-s2.0-84892851315,AGRI,1100,Agricultural and Biological Sciences (all)
6094,"['Catalytic reaction networks', 'Protocell', 'Sensitivity coefficient', 'Stochastic modeling']",2-s2.0-84870838682,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6095,"['Algorithms', 'Bioinformatics', 'Computational Physical Chemistry', 'Discretisable Molecular Distance Geometry Problem', 'Protein Structure']",2-s2.0-84877294741,MEDI,2700,Medicine (all)
6096,NaN,2-s2.0-84872027278,CHEM,1600,Chemistry (all)
6097,"['Ligand-receptor network of TGF-β', 'Membrane computing', 'Modelling biological systems', 'Ordinary differential equations', 'Rewrite rules']",2-s2.0-84886290341,BIOC,1303,Biochemistry
6098,NaN,2-s2.0-84881041880,BIOC,1303,Biochemistry
6099,"['asynchronous P system', 'clique', 'independent set', 'membrane computing', 'vertex cover']",2-s2.0-84899754779,CHEM,1600,Chemistry (all)
6100,"['Cluster computing', 'Firefly algorithm', 'Multiobjective optimization', 'Phylogenetic inference', 'Swarm intelligence']",2-s2.0-84886241052,MEDI,2723,Immunology and Allergy
6101,NaN,2-s2.0-84871650567,IMMU,2403,Immunology
6102,NaN,2-s2.0-84872000680,MEDI,2701,Medicine (miscellaneous)
6103,"['Bioinformatics', 'Bipartite graph', 'MiRNA', 'MRNA']",2-s2.0-84903551515,NURS,2916,Nutrition and Dietetics
6104,"['Cytochrome P450 inhibition', 'drug-drug interaction', 'ensemble learning', 'extreme learning machine']",2-s2.0-84894529909,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
6105,NaN,2-s2.0-84874253819,AGRI,1100,Agricultural and Biological Sciences (all)
6106,NaN,2-s2.0-84876557849,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6107,"['Adaptive Runge-Kutta integration', 'Bioinformatics', 'Biological clock', 'General-purpose graphical processing unit', 'Nite element method', 'Ordinary differential equation', 'Systems biology', 'Warp-level parallelism.']",2-s2.0-84923317942,MEDI,2700,Medicine (all)
6108,"['Cellular Automata', 'Chaotic system', 'Encryption', 'Medical Image', 'Security']",2-s2.0-84896665830,COMP,1700,Computer Science (all)
6109,"['Androst-1,4-diene-3,17-dione', 'Androst-4-ene-3,17-dione', 'Cholesterol oxidase', 'Mycobacteria', 'Sterols']",2-s2.0-84870911875,MATH,2614,Theoretical Computer Science
6110,"['Breast cancer', 'EEF1A1', 'EEF1A2', 'MiRNA', 'UTR']",2-s2.0-84875201451,COMP,1700,Computer Science (all)
6111,NaN,2-s2.0-84884610404,MATH,2614,Theoretical Computer Science
6112,"['Cardiac tissue subfractionation', 'Mass spectrometry', 'Multidimensional protein identification technology (MuDPIT)']",2-s2.0-84886923051,COMP,1700,Computer Science (all)
6113,"['biological assays', 'biosensor', 'cyanobacteria', 'cyanotoxins', 'detection methods', 'HPLC', 'microcystins', 'PCR', 'total analysis system']",2-s2.0-84877975471,MATH,2614,Theoretical Computer Science
6114,NaN,2-s2.0-84891432261,COMP,1700,Computer Science (all)
6115,"['Gut microbiota', 'Human microbiome', 'Metagenomics']",2-s2.0-84922687096,MATH,2614,Theoretical Computer Science
6116,"['Bioinformatics', 'Gene expression pattern analysis', 'Gene ontology', 'GO', 'Microarray analysis', 'Post-processing', 'Soft subspace clustering']",2-s2.0-84871457192,COMP,1700,Computer Science (all)
6117,"['Bioinformatics', 'Breast cancer', 'Clustering', 'Growing hierarchical self-organizing map', 'Microarray data analysis', 'Self-organizing map']",2-s2.0-84901795196,MATH,2614,Theoretical Computer Science
6118,"['bacterial toxins', 'holins', 'pathogen evolution', 'protein secretion', 'typhoid fever']",2-s2.0-84871926809,COMP,1700,Computer Science (all)
6119,NaN,2-s2.0-84871979584,MATH,2614,Theoretical Computer Science
6120,"[""Alzheimer's disease"", 'Hypermodel', 'Multimodal integration', 'Multiscale approach']",2-s2.0-84886933057,COMP,1700,Computer Science (all)
6121,"['Biometric identification', 'Steganography', 'Visual cryptography']",2-s2.0-84899055228,MATH,2614,Theoretical Computer Science
6122,NaN,2-s2.0-84875964664,MATH,2614,Theoretical Computer Science
6123,"['Bioinformatics', 'Comparative genomics', 'Metal', 'Metallo-proteome', 'Metallome']",2-s2.0-84897924101,COMP,1700,Computer Science (all)
6124,"['Evolution', 'Natural selection', 'PRRSV']",2-s2.0-84886789477,COMP,1703,Computational Theory and Mathematics
6125,NaN,2-s2.0-84876591284,COMP,1710,Information Systems
6126,"['Artificial neural network', 'Auto-induction medium', 'G-CSF', 'Genetic algorithm']",2-s2.0-84873567232,COMP,1706,Computer Science Applications
6127,"['Autoimmunity', 'Bioinformatics', 'Molecular mimicry', 'Neisseria meningitidis', 'Serogroup B(source: MeSH NLM)', 'Vaccines']",2-s2.0-84886668103,BIOC,1305,Biotechnology
6128,"['Cell migration', 'Maspin', 'Mathematical model', 'Neural Network', 'Serpin']",2-s2.0-84880385079,IMMU,2404,Microbiology
6129,"['Artificial neural network', 'Bioinformatics', 'Hydrogen bonding', 'Protein energetics', 'Protein structure prediction', 'Protein structure refinement']",2-s2.0-84872676976,BIOC,1312,Molecular Biology
6130,NaN,2-s2.0-84872847361,BIOC,1311,Genetics
6131,"['Diversity in ranking', 'manifold ranking with sink points', 'query recommendation', 'update summarization']",2-s2.0-84870453627,MEDI,2716,Genetics (clinical)
6132,"['Bioinformatics', 'Link mining', 'Literature-based discovery', 'Temporal data mining', 'Text mining']",2-s2.0-84944072637,AGRI,1100,Agricultural and Biological Sciences (all)
6133,"['Experimental design', 'Microarray data analysis', 'Normalization', 'Sampling bias']",2-s2.0-84892631366,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6134,NaN,2-s2.0-84878761529,MEDI,2700,Medicine (all)
6135,NaN,2-s2.0-84892629521,IMMU,2404,Microbiology
6136,"['classification', 'Data mining', 'detecting health conditions', 'social media']",2-s2.0-84880375780,BIOC,1312,Molecular Biology
6137,"['Alpha-shape model', 'Dimensionality reduction', 'DNA stereochemical properties', 'Nucleosome positioning', 'Sequence features', 'Statistical analysis']",2-s2.0-84930906477,COMP,1700,Computer Science (all)
6138,"['Mass spectrometry', 'TMT labeling', 'Top-down proteomics']",2-s2.0-84905821223,MATH,2614,Theoretical Computer Science
6139,NaN,2-s2.0-84878630996,BIOC,1313,Molecular Medicine
6140,"['Localization', 'Mapping', 'Networks', 'Situation awareness']",2-s2.0-84907924035,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
6141,NaN,2-s2.0-84873486362,BIOC,1312,Molecular Biology
6142,NaN,2-s2.0-84876541696,BIOC,1307,Cell Biology
6143,NaN,2-s2.0-84890610817,BIOC,1310,Endocrinology
6144,"['Cross list', 'Pattern matching', 'Wildcard gaps']",2-s2.0-84901021706,BIOC,1308,Clinical Biochemistry
6145,NaN,2-s2.0-84873395152,BIOC,1303,Biochemistry
6146,"['Bank failure prediction', 'Nigeria', 'Survival analysis']",2-s2.0-84905123706,COMP,1703,Computational Theory and Mathematics
6147,"['Array grammar rules', 'Array languages', 'Array P system', 'Membrane computing', 'Teams']",2-s2.0-84875115101,COMP,1710,Information Systems
6148,NaN,2-s2.0-84896356165,COMP,1706,Computer Science Applications
6149,"['Computational biology', 'Middleware', 'Multi-core', 'Multi-node', 'Work-flow']",2-s2.0-84886288533,BIOC,1305,Biotechnology
6150,NaN,2-s2.0-84879745640,BIOC,1311,Genetics
6151,"['Bioinformatics', 'Distance matrix', 'Dscore', 'Near-native model selection', 'Protein model clustering', 'Visualization of distance distribution']",2-s2.0-84872683768,BIOC,1307,Cell Biology
6152,"['Bayesian Markov Chain Monte Carlo', 'Duplication', 'Kunitz domain', 'Phylogenetic', 'Rhipicephalus microplus', 'Tissue factor pathway inhibitor (TFPI)']",2-s2.0-84872370627,BIOC,1313,Molecular Medicine
6153,"['CLIP', 'Minigene', 'RNA splicing', 'RNAseq', 'RT-PCR', 'Splicing arrays']",2-s2.0-84872784714,BIOC,1311,Genetics
6154,"['Burkholderia cenocepacia J2315', 'Burkholderia cenocepacia J2315 sRNA', 'Co-purification', 'Hfq', 'Target prediction']",2-s2.0-84876113265,BIOC,1305,Biotechnology
6155,"['Bioinformatics', 'Dose response', 'Microarray', 'Risk assessment', 'Safety evaluation', 'Toxicogenomics']",2-s2.0-84880308121,BIOC,1312,Molecular Biology
6156,NaN,2-s2.0-84879456111,BIOC,1311,Genetics
6157,"['Flux balance analysis', 'Gap filling', 'Metabolic network', 'Orphan reactions']",2-s2.0-84880804276,SOCI,3304,Education
6158,NaN,2-s2.0-84875404794,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
6159,"['bioinformatics', 'epithelia', 'fibroblast', 'inflammation', 'lipopolysaccharide', 'signalling']",2-s2.0-84870917829,SOCI,3304,Education
