,Author Keyword,eID,Abbreviation,Code,Text
4599,"['bioinformatics', 'database search', 'hierarchical clustering', 'Mass spectrometry', 'proteomics', 'spectral archives', 'spectral libraries']",2-s2.0-84960456163,BIOC,1307,Cell Biology
4600,"['Adipose tissue', 'Endothelial cells', 'Insulin resistance', 'MicroRNA', 'Obesity', 'PHLPP2']",2-s2.0-84954356949,NEUR,2800,Neuroscience (all)
4601,"['Bioinformatics', 'Biological data analysis', 'Data encoding', 'Data structure']",2-s2.0-84964683500,CENG,1500,Chemical Engineering (all)
4602,"['Bioinformatics', 'characterization', 'eucheuma denticulatum', 'high-throughput sequencing', 'identification', 'microRNA']",2-s2.0-84961589608,IMMU,2400,Immunology and Microbiology (all)
4603,"['Clear cell renal cell carcinoma', 'Differentially expressed genes', 'MicroRNAs', 'Protein-protein interaction']",2-s2.0-84959285051,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
4604,"['Autophagy', 'Autophagy-related genes', 'Bursaphelenchus xylophilus', 'In situ hybridization', 'RNA interference', 'Transmission electron microscopy']",2-s2.0-84960076695,COMP,1706,Computer Science Applications
4605,"['Apoptosis', 'Cell proliferation', 'Glioma', 'MicroRNAs']",2-s2.0-84960404712,NEUR,2805,Cognitive Neuroscience
4606,"['Clozapine', 'Glial cells', 'MK801', 'Oligodendrocyte', 'Pharmacology', 'Proteomics', 'Schizophrenia']",2-s2.0-84961692419,COMP,1702,Artificial Intelligence
4607,"['Cancer research', 'CRISPR/Cas9', 'essential genes', 'genetic interaction', 'RNAi', 'screening', 'synthetic lethality']",2-s2.0-84948763828,COMP,1705,Computer Networks and Communications
4608,"['CLIP', 'epitope diversity', 'HLA-DR peptidome', 'protease bioinformatics', 'proteases', 'Raji B-cells']",2-s2.0-84976492180,COMP,1706,Computer Science Applications
4609,"['bee colony', 'evolutionary algorithms', 'Haplotype', 'minimum error correction']",2-s2.0-84960238668,DECI,1802,Information Systems and Management
4610,"['binding and non-binding sites', 'conformation switching', 'protein stability', 'protein-protein recognition', 'residue conservation', 'secondary structure', 'solvent accessibility']",2-s2.0-84933073957,COMP,1706,Computer Science Applications
4611,"['Bioinformatics', 'Drug', 'INDEL', 'RNA-Seq', 'Transcriptomics']",2-s2.0-84958595525,NEUR,2805,Cognitive Neuroscience
4612,"['continuations', 'dynamic hierarchical system', 'membrane computing', 'metric semantics', 'parallel multiset rewriting']",2-s2.0-84964908997,COMP,1702,Artificial Intelligence
4613,"['Actionable target', 'Cell-free DNA', 'Diffuse Large B-Cell Lymphoma', 'Molecular multidisciplinary meeting', 'Next Generation Sequencing', 'Targeted therapy']",2-s2.0-84960256012,BIOC,1305,Biotechnology
4614,NaN,2-s2.0-84960156616,IMMU,2402,Applied Microbiology and Biotechnology
4615,NaN,2-s2.0-84959485225,MATH,2614,Theoretical Computer Science
4616,"['Catalase', 'cytokine', 'glutathione peroxidase', 'glutathione-S-transferase', 'lipid peroxidation', 'noni', 'superoxide dismutase']",2-s2.0-84956766302,COMP,1708,Hardware and Architecture
4617,NaN,2-s2.0-84964237303,COMP,1705,Computer Networks and Communications
4618,"['Agave API', 'Big data', 'Bioinformatics', 'Cloud computing', 'Data analysis', 'Data storage', 'IPlant']",2-s2.0-84964543256,COMP,1703,Computational Theory and Mathematics
4619,"['Bioinformatics', 'Boosting', 'Class imbalance', 'Data sampling', 'Ensemble learning']",2-s2.0-84969673071,BIOC,1311,Genetics
4620,"['Bagging', 'Bioinformatics', 'Bootstrap approaches', 'Class imbalance']",2-s2.0-84969672824,MEDI,2716,Genetics (clinical)
4621,NaN,2-s2.0-84960352449,BIOC,1315,Structural Biology
4622,NaN,2-s2.0-84969716601,BIOC,1303,Biochemistry
4623,"['Probabilistic inductive logic programming', 'Statistical relational learning']",2-s2.0-84969627155,MEDI,2700,Medicine (all)
4624,"['Cluster validation', 'Feature selection', 'Fuzzy clustering', 'Informative weight']",2-s2.0-84969651418,BIOC,1312,Molecular Biology
4625,"['Boolean networks', 'Delay', 'Dynamical systems', 'Inductive logic programming', 'Learning from interpretation transition', 'Markov(k)', 'Multi-valued models']",2-s2.0-84969672716,COMP,1706,Computer Science Applications
4626,"['compare and exchange', 'membrane computing', 'sorting']",2-s2.0-84964746641,MATH,2604,Applied Mathematics
4627,"['Anaemia', 'Biomedical informatics', 'Class imbalance', 'Multi-label classification']",2-s2.0-84969690070,DECI,1802,Information Systems and Management
4628,"['Electronic Health Record (EHR)', 'Medical Ontologies', 'Semantic AutoSuggest', 'Semantic Ontology Integration']",2-s2.0-84964475975,COMP,1705,Computer Networks and Communications
4629,"['experimental evaluation', 'PMC case studies', 'Probabilistic model checking']",2-s2.0-84960360858,BIOC,1304,Biophysics
4630,"['Boolean Function(BF)', 'Cellular Neural Network(CNN)', 'MLP', 'S-box', 'SLP']",2-s2.0-84964434668,BIOC,1303,Biochemistry
4631,NaN,2-s2.0-84960343152,BIOC,1304,Biophysics
4632,"['Bioinformatics', 'EEG', 'Mental workload', 'Operator functional state', 'Random forests', 'Wavelets']",2-s2.0-84969674426,BIOC,1303,Biochemistry
4633,"['Coxsackievirus A16 (CA16)', 'Global gene expression analysis', 'Peripheral blood mononuclear cells', 'Rhesus monkey infants']",2-s2.0-84959360145,NEUR,2800,Neuroscience (all)
4634,NaN,2-s2.0-84960157256,MEDI,2700,Medicine (all)
4635,"['Cell size', 'CEP', 'Grain size', 'Rice', 'Signaling peptide']",2-s2.0-84960080784,IMMU,2400,Immunology and Microbiology (all)
4636,"['Bioinformatics', 'Evolutionary Conservation', 'GB1 Networks', 'Protein Folding']",2-s2.0-84969983721,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
4637,"['Bioinformatics', 'Biomedical informatics', 'Cancer genomics', 'CBioPortal', 'Clinical research informatics', 'TCGA', 'The Cancer Genome Atlas', 'Translational informatics']",2-s2.0-84957628653,BIOC,1303,Biochemistry
4638,"['Bioinformatics', 'Food', 'Genomics', 'Microorganisms', 'Predictive models']",2-s2.0-84963726903,BIOC,1308,Clinical Biochemistry
4639,NaN,2-s2.0-84962503174,CHEM,1605,Organic Chemistry
4640,"['Gene regulatory network', 'Metabolic pathway', 'Saccharomyces cerevisiae', 'Signaling regulation']",2-s2.0-84964899085,AGRI,1110,Plant Science
4641,"['Differentially expressed gene', 'Lung cancer', 'Protein-protein interaction network']",2-s2.0-84958689687,BIOC,1303,Biochemistry
4642,"['Baicalin', 'Molecular docking', 'Pneumonia']",2-s2.0-84960111373,BIOC,1312,Molecular Biology
4643,"['Apoptosis', 'Bioinformatics', 'Caspase-8']",2-s2.0-84977260503,BIOC,1307,Cell Biology
4644,"['Differentially expressed genes', 'Intervertebral disc degeneration', 'Pathway enrichment analysis', 'Protein-protein interaction network', 'Transcription factor']",2-s2.0-84958718999,MATH,2613,Statistics and Probability
4645,"['differentially expressed gene', 'melanoma', 'protein-protein interaction network', 'transcription factor', 'tumor-associated gene']",2-s2.0-84940849198,MEDI,2700,Medicine (all)
4646,"['CCND1 gene', 'luciferase assay', 'miRNA', 'quantitative real-time RT-PCR', 'triple negative breast cancer']",2-s2.0-84960381780,BIOC,1303,Biochemistry
4647,"['Array-CGH', 'Cancer-associated regions', 'Canine tumors', 'MiRNA genes']",2-s2.0-84954538017,BIOC,1312,Molecular Biology
4648,"['Bacillus subtilis', 'Cloning', 'Cytochrome P-450 CYP152A1 (Bacillus subtilis)', 'Cytochrome P-450 enzyme system', 'Escherichia coli', 'Molecular']",2-s2.0-84962496596,COMP,1706,Computer Science Applications
4649,NaN,2-s2.0-84959124910,COMP,1703,Computational Theory and Mathematics
4650,"['Cas', 'CRISPR', 'Repeat', 'Shigella', 'Spacer']",2-s2.0-84957970383,MATH,2605,Computational Mathematics
4651,"['3D structure', 'Docking', 'Metalloenzyme', 'Mutation', 'RMSD']",2-s2.0-84958628774,BIOC,1315,Structural Biology
4652,NaN,2-s2.0-84961838028,BIOC,1303,Biochemistry
4653,NaN,2-s2.0-84954520501,BIOC,1312,Molecular Biology
4654,NaN,2-s2.0-84970974430,COMP,1706,Computer Science Applications
4655,"[""Alzheimer's disease"", 'Connectivity Map', 'Drug repurposing', 'Epidermal growth factor receptor pathway', 'Gene signatures']",2-s2.0-84963747915,MATH,2604,Applied Mathematics
4656,"['Differentially expressed genes', 'Osteoarthritis', 'Pathway cross-talk', 'Perturbation analysis', 'Protein-protein interaction']",2-s2.0-84963803999,BIOC,1312,Molecular Biology
4657,"['Biofuel production', 'Drought resistance', 'Panicum virgatum, phenylpropanoid', 'Real-time PCR']",2-s2.0-84963804430,BIOC,1311,Genetics
4658,"['Arabidopsis thaliana', 'ceh1 mutant', 'differentially expressed genes', 'methylerythritol phosphate pathway', 'protein-protein interaction network']",2-s2.0-84962145198,BIOC,1306,Cancer Research
4659,"['Cancer cell', 'Cytotoxicity', 'Microarray', 'Mitochondria electron transport chain', 'SPIONs']",2-s2.0-84958039950,BIOC,1304,Biophysics
4660,"['Apigenin C-glycosides', 'Digestion susceptibility', 'Flavonoids-protein complexes', 'Lupin', 'γ-Conglutin']",2-s2.0-84957965130,BIOC,1303,Biochemistry
4661,"['Anthrax', 'Bioinformatics analysis', 'Shigellosis', 'Vaccine design']",2-s2.0-84974828437,BIOC,1312,Molecular Biology
4662,"['Annotation', 'Recombinant inbred lines', 'Transcriptome', 'Vigna mungo']",2-s2.0-84955147245,BIOC,1307,Cell Biology
4663,"['Bovine Rotaviruses', 'Diarrhea', 'Immuno-dominant epitopes', 'Peptides']",2-s2.0-84964690524,BIOC,1310,Endocrinology
4664,"['Copy number variations', 'Enrichment', 'Molecular interaction and network', 'Type 2 diabetes mellitus']",2-s2.0-84960092555,MEDI,2724,Internal Medicine
4665,"['Diuresis', 'Erythrocyte lysis', 'Euphorbia lathyris', 'Ligand-based pharmacophore', 'Molecular docking', 'UT-B']",2-s2.0-84958749063,MEDI,2712,"Endocrinology, Diabetes and Metabolism"
4666,"['Clustering', 'Clustering measures', 'Functional modules', 'PPI network', 'Summarization', 'Topological modules']",2-s2.0-84962448874,MEDI,2721,Hepatology
4667,"['C3H10T1/2 cells', 'MiR-144-3p', 'osteogenic differentiation', 'proliferation', 'Smad4']",2-s2.0-84960192483,BIOC,1310,Endocrinology
4668,"['Factorial analysis of mixed data', 'Imputation', 'Missing values', 'Mixed data', 'Principal component method']",2-s2.0-84959153208,MATE,2500,Materials Science (all)
4669,"['Aortic aneurysm', 'Biomarker', 'Cardiac valve', 'Proteomics', 'Surgery']",2-s2.0-84957436994,MATE,2508,"Surfaces, Coatings and Films"
4670,"['Acinetobacter baumannii', 'blaOXA-23', 'Multidrug resistance', 'WGS', 'Whole-genome sequencing']",2-s2.0-84947446244,CHEM,1606,Physical and Theoretical Chemistry
4671,"['Algorithm', 'Loop-motif', 'Loop-pattern', 'Motif', 'Motif discovery', 'Pattern', 'Pattern matching', 'Pushdown automata']",2-s2.0-84971299942,MATE,2505,Materials Chemistry
4672,"['C2C12 cells', 'ChIP-seq', 'Linc-YY1', 'Myogenesis', 'RNA-seq']",2-s2.0-84957081082,IMMU,2404,Microbiology
4673,"['Association Rules', 'Data Mining', 'Gene Ontology', 'Information Content']",2-s2.0-84963808236,MEDI,2726,Microbiology (medical)
4674,NaN,2-s2.0-84962242312,MATH,2613,Statistics and Probability
4675,NaN,2-s2.0-84962215420,MEDI,2700,Medicine (all)
4676,"['All-trans retinoic acid', 'Amniotic fluid', 'MAPK', 'Microarray', 'MicroRNA', 'Nerve regeneration', 'Neural regeneration', 'Reverse transcription-polymerase chain reaction', 'Spina bifida']",2-s2.0-84962158440,BIOC,1303,Biochemistry
4677,NaN,2-s2.0-84962026551,BIOC,1312,Molecular Biology
4678,"['Autosomal dominant polycystic kidney disease', 'Exon skipping', 'Minigene', 'PKD2', 'Pre-mRNA splicing']",2-s2.0-84955364745,COMP,1706,Computer Science Applications
4679,"['Distributed data mining', 'Heterogeneous sources', 'Social choice theory', 'Vertical partition']",2-s2.0-84962073638,COMP,1703,Computational Theory and Mathematics
4680,"['Flux balance analysis (FBA)', 'Riboswitch engineering', 'Synthetic biology', 'Transgenic microalgae']",2-s2.0-84959376835,MATH,2605,Computational Mathematics
4681,"['Cox regression', 'Cutaneous melanoma', 'Disease-specific survival', 'Single nucleotide polymorphisms', 'Vitamin D pathway']",2-s2.0-84958592309,BIOC,1313,Molecular Medicine
4682,"['Benzene ring', 'Breadth-first search', 'Enumeration', 'Naphthalene ring']",2-s2.0-84978634406,BIOC,1307,Cell Biology
4683,"['Aggregations', 'Decomposition strategies', 'Fuzzy Rule-Based Classification Systems', 'Multi-classification', 'One-vs-One', 'Overlap functions']",2-s2.0-84961962670,PHAR,3005,Toxicology
4684,NaN,2-s2.0-84959320341,AGRI,1105,"Ecology, Evolution, Behavior and Systematics"
4685,"['Erk', 'Invasion', 'MiR-30a-5p', 'Triple-negative breast cancer', 'β3 integrin']",2-s2.0-84959036308,MATH,2613,Statistics and Probability
4686,"['Brain', 'Hypoxia', 'Medaka', 'Synaptic transmission', 'Transcriptome']",2-s2.0-84952899770,MEDI,2700,Medicine (all)
4687,NaN,2-s2.0-84959350663,BIOC,1303,Biochemistry
4688,"['Bioinformatics analysis', 'Giardia lamblia', 'Prokaryotic expression', 'Purification', 'α18 giardin']",2-s2.0-84954145499,BIOC,1312,Molecular Biology
4689,"['Multiobjective evolutionary algorithm framework based on decomposition (MOEA/D)', 'multiobjective optimization', 'multiple sequence alignment (MSA)']",2-s2.0-84963851919,COMP,1706,Computer Science Applications
4690,NaN,2-s2.0-84958104289,COMP,1703,Computational Theory and Mathematics
4691,"['13C direct detection', 'Base pairs', 'Exchange', 'Hydrogen bonds', 'RNA']",2-s2.0-84957538795,MATH,2605,Computational Mathematics
4692,"['Cervical cancer', 'Human leukocyte antigen', 'Human papillomavirus', 'Peptide epitope']",2-s2.0-84959082047,MEDI,2700,Medicine (all)
4693,"['Compressed data structures', 'Compressed string dictionaries', 'Text databases', 'Text processing']",2-s2.0-84944096663,PHAR,3005,Toxicology
4694,"['chronic kidney disease', 'hypertension', 'renal fibrosis', 'rennin-angiotensin system', 'Wnt/β-catenin']",2-s2.0-84957442751,MEDI,2700,Medicine (all)
4695,"['Evolution', 'Leishmania', 'Phylogenomics']",2-s2.0-84952646880,BIOC,1311,Genetics
4696,"['Conserved motifs', 'Gene expression', 'GRAS transcriptional regulators', 'Isatis indigotica', 'Phylogenetic analysis']",2-s2.0-84961958987,CENG,1503,Catalysis
4697,"['Cell growth', 'Cell invasion', 'Hepatocellular carcinoma', 'Liver receptor homolog-1', 'MiR-318']",2-s2.0-84955507079,BIOC,1312,Molecular Biology
4698,"['AKT3', 'Cell proliferation', 'Cyclin D2', 'Human glioblastoma', 'MicroRNA-610']",2-s2.0-84958719948,COMP,1706,Computer Science Applications
4699,"['Gene regulating network', 'Long noncoding RNAs (lncRNAs)', 'microRNAs (miRNAs)', 'mRNAs', 'Nasopharyngeal carcinoma (NPC)', 'p53']",2-s2.0-84944712185,CHEM,1607,Spectroscopy
4700,NaN,2-s2.0-84977587011,CHEM,1606,Physical and Theoretical Chemistry
4701,NaN,2-s2.0-84964828692,CHEM,1605,Organic Chemistry
4702,"['Brain microvascular endothelial cells', 'Ischemic stroke', 'Long non-coding RNAs', 'Oxygen-glucose deprivation', 'RNA sequencing', 'Transcriptome']",2-s2.0-84953373754,CHEM,1604,Inorganic Chemistry
4703,"['(Classical) complexity', 'Approximation', 'Graph algorithms', 'Ordered subgraph embedding', 'Parametrized complexity', 'Protein/DNA structural comparison']",2-s2.0-84959253952,PHYS,3100,Physics and Astronomy (all)
4704,"['C. Elegans', 'DAPLE', 'Girdin', 'GOA-1', 'Ric-8']",2-s2.0-84964515117,CHEM,1606,Physical and Theoretical Chemistry
4705,NaN,2-s2.0-84960910157,COMP,1703,Computational Theory and Mathematics
4706,"['Classic infantile NCL', 'Laser capture microdissection', 'LC-MSE, lysosomal storage disorders', 'MALDI-MSI', 'PPT1—palmitoyl-protein thioesterase 1', 'RNA sequence analysis']",2-s2.0-84958153377,MATH,2612,Numerical Analysis
4707,"['Animal proteomics', 'Mass spectrometry', 'Muscle wasting diseases', 'Protein-protein interaction', 'Skeletal muscle remodeling']",2-s2.0-84959572948,COMP,1705,Computer Networks and Communications
4708,"['Gene expression profile', 'Inflammatory bowel diseases', 'Microarray', 'Mucosa inflammation']",2-s2.0-84958719449,MATH,2611,Modeling and Simulation
4709,"['Bioinformatics analysis', 'Budd-Chiari syndrome', 'Membranous obstruction of the inferior vena cava', 'MicroRNA']",2-s2.0-84955582913,MEDI,2720,Hematology
4710,"['Maternally expressed gene 3 (Meg3)', 'miR-3163', 'Non-small cell lung cancer (NSCLC)', 'Skp2']",2-s2.0-84944710201,COMP,1703,Computational Theory and Mathematics
4711,"['Cotton', 'Deep sequencing', 'Meloidogyne incognita', 'MicroRNA', 'Root-knot nematode']",2-s2.0-84953393677,MATH,2612,Numerical Analysis
4712,"['Community detection', 'dimensionality reduction', 'domain adaptation', 'feature construction', 'feature selection', 'protein classification', 'semi-supervised learning', 'supervised learning']",2-s2.0-84973529651,COMP,1705,Computer Networks and Communications
4713,"['Apoptosis', 'MCF-7 cells', 'MicroRNAs', 'Silybin']",2-s2.0-84962660046,MATH,2611,Modeling and Simulation
4714,"['anticancer activity', 'corrole', 'G4 DNA', 'gallium', 'photocytotoxicity']",2-s2.0-84957439113,COMP,1703,Computational Theory and Mathematics
4715,"['Anion channel regulator', 'Calcium-activated chloride channel regulator', 'CLCA', 'HExxH domain', 'Metalloprotease motif', 'Plasma membrane localization']",2-s2.0-84958179875,MATH,2612,Numerical Analysis
4716,"[""3'UTR"", 'Haploinsufficiency', 'Li-Fraumeni syndrome', 'Rs78378222']",2-s2.0-84958901300,COMP,1705,Computer Networks and Communications
4717,"['Bioinformatics', 'Cell-mediated response', 'Epitope', 'Humoral responses', 'Polymicrobial']",2-s2.0-84959126718,MATH,2611,Modeling and Simulation
4718,"['acute-phase high-density lipoprotein', 'amino acid sequence and structural analyses', 'immune response and reactive AA amyloidosis', 'intrinsically disordered protein hub', 'reverse cholesterol transport and atherosclerosis']",2-s2.0-84960171624,COMP,1705,Computer Networks and Communications
4719,"['Bioinformatics', 'Clinical informatics', 'Molecular informatics', 'Next-generation sequencing']",2-s2.0-84957621423,COMP,1706,Computer Science Applications
4720,"['Bioinformatics', 'clustering methods', 'genomics', 'phylogeny']",2-s2.0-84963878464,COMP,1711,Signal Processing
4721,"['Informatic platforms', 'LC–MS/MS', 'Natural products', 'Nonribosomal peptides', 'Peptaibols']",2-s2.0-84958120965,ENGI,2204,Biomedical Engineering
4722,"['bioinformatics', 'biomarkers', 'brain imaging', 'Classification', 'diagnosis', 'epigenetics', 'genetics', 'neural networks']",2-s2.0-84958841287,BIOC,1315,Structural Biology
4723,NaN,2-s2.0-84960489322,BIOC,1303,Biochemistry
4724,"['ChIP-seq', 'KAP1', 'P-TEFb/7SK snRNP', 'RNA polymerase II', 'Transcription elongation']",2-s2.0-84957044762,BIOC,1312,Molecular Biology
4725,"['Aggregation', ""Alzheimer's disease"", 'Amyloid β peptide', 'Discovery Studio Visualizer', 'Mutational analysis', 'NAMD', 'UCSF Chimera']",2-s2.0-84955320063,COMP,1706,Computer Science Applications
4726,NaN,2-s2.0-84962061588,MATH,2604,Applied Mathematics
4727,NaN,2-s2.0-84962249043,MULT,1000,Multidisciplinary
4728,"['Bioinformatics', 'Spectral libraries', 'Spectral library searching', 'Spectrum clustering']",2-s2.0-84959562694,MEDI,2700,Medicine (all)
4729,"['Big data', 'Bioinformatics', 'Integration methods', 'Personalized medicine']",2-s2.0-84959496982,BIOC,1313,Molecular Medicine
4730,"['Axiom genome-wide Bos 1 array', 'Bioinformatics', 'Copy number variation', 'Holstein cattle', 'PennCNV', 'SNP']",2-s2.0-84951834083,PHAR,3000,"Pharmacology, Toxicology and Pharmaceutics (all)"
4731,"['Bio-surfactants', 'Biosystems engineering', 'Bisphosphonates', 'Calcium phosphate', 'Drug delivery', 'Electrospinning', 'Factor XIII', 'Gene delivery', 'Gold nanomaterial', 'Microrobots', 'Nanoengineering', 'Nanofibers', 'Nanomedicine', 'Quorum sensing', 'Theranostics', 'Top-down', 'Xenotransplant']",2-s2.0-84961695945,ENGI,2200,Engineering (all)
4732,"['MicroRNAs', 'MiR-154', 'Osteosarcoma', 'Wnt5a']",2-s2.0-84955438293,CENG,1502,Bioengineering
4733,"['biomarker', 'hepatocellular carcinoma', 'liver transplantation', 'microRNA', 'tumour recurrence']",2-s2.0-84958551974,BIOC,1303,Biochemistry
4734,"['Bioinformatics', 'Comparative analysis', 'Evolutionary biology', 'Phylogenetics', 'Software']",2-s2.0-84961139768,IMMU,2402,Applied Microbiology and Biotechnology
4735,"['Invasion', 'Migration', 'miR-30a', 'Osteosarcoma', 'Proliferation', 'Runx2']",2-s2.0-84944712099,MEDI,2700,Medicine (all)
4736,"['Cardiac pacemaker', 'DFT', 'ECG', 'FFT']",2-s2.0-84984697905,BIOC,1313,Molecular Medicine
4737,"['Disc degeneration', 'Galectin-3', 'Intervertebral disc', 'Nucleus pulposus', 'Smad3', 'TGFβ']",2-s2.0-84949666908,PHAR,3000,"Pharmacology, Toxicology and Pharmaceutics (all)"
4738,"['Bovine', 'Endometrium', 'Follicle', 'Ovarian steroids', 'Transcriptomic']",2-s2.0-84947730221,BIOC,1305,Biotechnology
4739,NaN,2-s2.0-84959132360,IMMU,2402,Applied Microbiology and Biotechnology
4740,"['Bovine Coronavirus', 'Bovine Rotavirus', 'Epitope', 'Expression', 'Recombinant protein']",2-s2.0-84962339626,BIOC,1304,Biophysics
4741,"['Health policy', 'Learning health care system', 'Medical informatics', 'Precision medicine', 'Translational bioinformatics']",2-s2.0-84963769662,BIOC,1303,Biochemistry
4742,NaN,2-s2.0-84960194477,BIOC,1312,Molecular Biology
4743,"['Erk', 'Mek', 'Mouse embryonic stem cells']",2-s2.0-84948968995,BIOC,1307,Cell Biology
4744,"['Binding mode', 'Copper nuclease', 'DNA', 'MD simulation', 'Molecular docking']",2-s2.0-84952930716,BIOC,1315,Structural Biology
4745,"['cloth simulation', 'computer animation', 'computer games', 'interactive virtual reality applications']",2-s2.0-84930536011,BIOC,1303,Biochemistry
4746,"['Language generator', 'Membrane computing', 'Sequentiality', 'Spiking neural P system']",2-s2.0-84959163279,BIOC,1312,Molecular Biology
4747,"['Color image encryption', 'Complex hyper-chaotic Lorenz system', 'Deoxyribonucleic acid sequence', 'Exclusive or operations', 'The quaternary chaotic sequence']",2-s2.0-84959036403,COMP,1706,Computer Science Applications
4748,"['biomarkers', 'chronic kidney disease', 'pathophysiology', 'patient stratification', 'proteins and peptides', 'urine']",2-s2.0-84964475929,MATH,2604,Applied Mathematics
4749,"['bioinformatics', 'male infertility', 'proteomics', 'spermatozoa proteins', 'varicocele']",2-s2.0-84957876654,CHEM,1602,Analytical Chemistry
4750,NaN,2-s2.0-84962449774,BIOC,1303,Biochemistry
4751,"['Antigen purification', 'Major epitope region', 'Prokaryotic expression', 'Prostate-specific membrane antigen']",2-s2.0-84955558907,CHEM,1605,Organic Chemistry
4752,"['Akt/NF-κB signalling', 'gastric cancer', 'miR-128b', 'PDK1']",2-s2.0-84959179257,IMMU,2406,Virology
4753,NaN,2-s2.0-84959327342,MEDI,2725,Infectious Diseases
4754,"['Biomass', 'Chlorella vulgaris', 'Continuous N-limitation (BNS)', 'Lipid', 'Proteomic']",2-s2.0-84951094804,MATE,2508,"Surfaces, Coatings and Films"
4755,"['Ants', 'Biodiversity informatics', 'Cartographic design', 'Client-server', 'D3js', 'Database', 'User-centered design', 'Web-mapping']",2-s2.0-84960496369,CHEM,1606,Physical and Theoretical Chemistry
4756,"['Aromaticity', 'Carbon nanotube', 'Hydrophobic', 'MD simulations', 'Peptides']",2-s2.0-84955512437,MATE,2505,Materials Chemistry
4757,NaN,2-s2.0-84962339331,MULT,1000,Multidisciplinary
4758,"['Antibiotic production', 'Antimicrobial drug resistance', 'Metabolomics', 'NMR', 'Streptomyces']",2-s2.0-84958121975,MULT,1000,Multidisciplinary
4759,NaN,2-s2.0-84959375532,MULT,1000,Multidisciplinary
4760,"['bioinformatics', 'genomics', 'retrotransposons', 'transposable elements', 'transposition']",2-s2.0-84977855164,PHAR,3000,"Pharmacology, Toxicology and Pharmaceutics (all)"
4761,"['Constrained optimization', 'feature selection', 'multivariate statistics', 'principal component analysis', 'singular value decomposition']",2-s2.0-84963811950,MEDI,2739,"Public Health, Environmental and Occupational Health"
4762,"['16S rRNA', 'Cultivation-independent', 'Jiangshui', 'Microbial diversity', 'Serofluid dish']",2-s2.0-84952930143,MEDI,2725,Infectious Diseases
4763,"['Detector generation algorithm', 'Immune-softman', 'Intrusion detection', 'Network security', 'Niching', 'Self-adaptive', 'Variation']",2-s2.0-84962144820,AGRI,1110,Plant Science
4764,"['Character-analysis-free techniques (CAF)', 'comparative gene structure prediction', 'digital signal processing', 'DNA AS Signal', 'DNA AS X', 'error-tolerance', 'information coding and processing', 'numerical representation', 'transformation']",2-s2.0-84969988875,IMMU,2405,Parasitology
4765,NaN,2-s2.0-84962053038,MEDI,2725,Infectious Diseases
4766,NaN,2-s2.0-84960074826,ENGI,2208,Electrical and Electronic Engineering
4767,NaN,2-s2.0-84975705392,PSYC,3205,Experimental and Cognitive Psychology
4768,"['Bioinformatics', 'Label-free quantification', 'LC-MS/MS', 'Morpheus']",2-s2.0-84961245590,NEUR,2805,Cognitive Neuroscience
4769,"['Complexity', 'Design of experiments', 'Laboratory automation', 'Programming languages', 'Quality by design', 'Reproducibility']",2-s2.0-84958102703,COMP,1702,Artificial Intelligence
4770,"['Adaptive model predictive control', 'Nonlinear model predictive control', 'Robust model predictive control']",2-s2.0-84955316096,MATH,2604,Applied Mathematics
4771,"['Academia', 'assisted reproduction', 'endometriosis', 'industry', 'pharma', 'public health', 'reproductive medicine', 'research', 'university', ""women's health""]",2-s2.0-84960488535,MATH,2613,Statistics and Probability
4772,"['bovine serum albumin', 'graphene', 'Molecular dynamics']",2-s2.0-84977975197,MATH,2611,Modeling and Simulation
4773,"['Elimination', 'Linear equations', 'Numerical method', 'P system', 'Parallel computing']",2-s2.0-84977280017,AGRI,1100,Agricultural and Biological Sciences (all)
4774,NaN,2-s2.0-84961842133,BIOC,1300,"Biochemistry, Genetics and Molecular Biology (all)"
4775,NaN,2-s2.0-84962503685,IMMU,2400,Immunology and Microbiology (all)
4776,"['agent based modeling', 'Biological pathways', 'GPU computing', 'massively parallel processing', 'process simulation']",2-s2.0-84963799865,MEDI,2700,Medicine (all)
4777,"['Coal-fired electric power plants', 'Environmental regulations', 'Flue-gas desulfurization', 'Survival analysis']",2-s2.0-84956866214,MULT,1000,Multidisciplinary
4778,"['Bioinformatics', 'Genome assembly', 'Genomics', 'Lichen', 'Metagenomics', 'Symbiosis']",2-s2.0-84956592177,MULT,1000,Multidisciplinary
4779,"['3D structure', 'Bioinformatics', 'Defensin', 'In silico analysis']",2-s2.0-84962439880,BIOC,1303,Biochemistry
4780,"['Latent phase', 'Mycobacterium tuberculosis', 'Reactive oxygen and nitrogen species (RNOS)', 'Structural bioinformatics']",2-s2.0-84960469317,BIOC,1312,Molecular Biology
4781,"['deep learning', 'fibrosis', 'muscle regeneration', 'pathway analysis']",2-s2.0-84962262217,BIOC,1307,Cell Biology
4782,"['Ataxia telangiectasia', 'BRCA1', 'CDK1', 'Cell cycle', 'DNA damage response', 'Genistein', 'Quantitative phosphoproteomics', 'Tandem mass tag', 'Triple-negative breast cancer']",2-s2.0-84958981763,NEUR,2800,Neuroscience (all)
